page|94
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,147,661,052.75|813,475,866.12
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|95
项目|附注|2019年度|2018年度
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||30,929,634.65|34,006,546.17
收到其他与经营活动有关的现金|十一、七、76（1）|28,849,705.62|11,750,602.08
经营活动现金流入小计||1,207,440,393.02|859,233,014.37
购买商品、接受劳务支付的现金||525,817,185.06|498,410,033.77
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||337,157,610.63|289,942,729.27
支付的各项税费||68,322,950.12|52,475,545.80
支付其他与经营活动有关的现金|十一、七、76（2）|126,308,417.87|88,027,061.37
经营活动现金流出小计||1,057,606,163.68|928,855,370.21
经营活动产生的现金流量净额||149,834,229.34|-69,622,355.84
二、投资活动产生的现金流量：|||
收回投资收到的现金||432,862,784.57|1,260,400,000.00
取得投资收益收到的现金||2,276,903.30|6,905,194.89
处置固定资产、无形资产和其他长期资产收回的现金净额||2,006,882.33|423,150.98
处置子公司及其他营业单位收到的现金净额||-47,823.34|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||437,098,746.86|1,267,728,345.87
购建固定资产、无形资产和其他长期资产支付的现金||114,669,618.23|119,925,506.05
投资支付的现金||363,080,000.00|1,330,400,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||200,022,700.37|165,413,371.31
支付其他与投资活动有关的现金|||
投资活动现金流出小计||677,772,318.60|1,615,738,877.36
投资活动产生的现金流量净额||-240,673,571.74|-348,010,531.49
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||195,880,611.00|40,048,911.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||509,326,428.90|363,353,518.74
page|96
项目|附注|2019年度|2018年度
收到其他与筹资活动有关的现金|十一、七、76（5）|369,000.00|
筹资活动现金流入小计||705,576,039.90|403,402,429.74
偿还债务支付的现金||388,644,840.86|228,425,555.95
分配股利、利润或偿付利息支付的现金||61,637,483.20|35,020,334.90
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|十一、七、76（6）|25,135,242.78|
筹资活动现金流出小计||475,417,566.84|263,445,890.85
筹资活动产生的现金流量净额||230,158,473.06|139,956,538.89
四、汇率变动对现金及现金等价物的影响||-967,544.61|-6,071,143.88
五、现金及现金等价物净增加额||138,351,586.05|-283,747,492.32
加：期初现金及现金等价物余额||199,168,427.90|482,915,920.22
六、期末现金及现金等价物余额||337,520,013.95|199,168,427.90
