page|60
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,530,245,929.40|13,414,175,647.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||47,442,014.34|34,043,542.21
收到其他与经营活动有关的现金|七、76|249,255,492.18|176,726,306.11
经营活动现金流入小计||14,826,943,435.92|13,624,945,496.18
购买商品、接受劳务支付的现金||10,365,866,711.68|9,882,901,287.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,179,302,055.42|2,836,263,997.82
支付的各项税费||299,110,297.03|323,552,608.38
支付其他与经营活动有关的现金|七 76|723,387,063.61|685,617,113.94
经营活动现金流出小计||14,567,666,127.74|13,728,335,008.09
经营活动产生的现金流量净额  七、77||259,277,308.18|-103,389,511.91
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,532,053.03|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,336,539.90|790,374.27
处置子公司及其他营业单位收到的现金净额|||1,797,173.77
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,868,592.93|2,587,548.04
购建固定资产、无形资产和其他长期资产支付的现金||527,272,729.95|654,424,395.96
投资支付的现金|||
质押贷款净增加额|||
page|61
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||527,272,729.95|654,424,395.96
投资活动产生的现金流量净额||-523,404,137.02|-651,836,847.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||358,669,070.82
其中：子公司吸收少数股东投资收到的现金|||358,669,070.82
取得借款收到的现金||9,518,546,613.33|7,586,630,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||9,518,546,613.33|7,945,299,070.82
偿还债务支付的现金||7,878,950,000.00|6,360,760,000.00
分配股利、利润或偿付利息支付的现金||184,087,436.91|206,841,153.68
其中：子公司支付给少数股东的股利、利润||3,991,117.71|3,048,590.35
支付其他与筹资活动有关的现金|七、76|1,134,000.00|36,918,890.64
筹资活动现金流出小计||8,064,171,436.91|6,604,520,044.32
筹资活动产生的现金流量净额||1,454,375,176.42|1,340,779,026.50
四、汇率变动对现金及现金等价物的影响||413,350.38|886,949.99
五、现金及现金等价物净增加额||1,190,661,697.96|586,439,616.66
加：期初现金及现金等价物余额||1,423,818,289.93|837,378,673.27
六、期末现金及现金等价物余额||2,614,479,987.89|1,423,818,289.93
