page|67
项目|附注|2019 年度|2018 年度
一、营业总收入|||1,090,382,410.24 507,856,217.28
其中：营业收入||八、（六十） 1,090,382,410.24 507,856,217.28|
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||896,436,795.82 526,628,644.10
其中：营业成本|八、（六十）||533,236,789.57 291,929,404.68
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|八、（六十一）|67,751,954.27|48,948,789.64
销售费用|八、（六十二）|3,339,542.94|3,952,079.54
管理费用|八、（六十三）|69,932,476.49|60,290,129.46
研发费用|||
财务费用|八、（六十五）||222,176,032.55 121,508,240.78
其中：利息费用|||251,187,786.94 153,752,210.27
利息收入||29,452,667.88|32,541,016.82
加：其他收益|八、（六十七）|17,540,174.90|7,958,225.96
投资收益（损失以“－”号填列）|八、（六十八）||142,483,173.74 432,027,160.04
其中：对联营企业和合营企业的投资收||129,669,357.93|55,787,975.55
page|68
益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|八、（七十）|25,687,445.02|
|信用减值损失（损失以“-”号填列）  八、（七十一）|-2,181,587.85|
|资产减值损失（损失以“-”号填列）  八、（七十二）||-33,163,187.37
|资产处置收益（损失以“－”号填列） 八、（七十三）|-72,131.42|170,080.55
三、营业利润（亏损以“－”号填列）|||377,402,688.81 388,219,852.36
加：营业外收入|八、（七十四）|2,329,424.50|2,288,867.10
减：营业外支出|八、（七十五）|1,306,652.92|51,000.00
四、利润总额（亏损总额以“－”号填列）|||378,425,460.39 390,457,719.46
减：所得税费用|八、（七十六）||110,438,769.02 121,286,459.91
五、净利润（净亏损以“－”号填列）|||267,986,691.37 269,171,259.55
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）|||267,986,691.37 269,171,259.55
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）|||210,993,840.29 237,628,252.23
2.少数股东损益（净亏损以“-”号填列）||56,992,851.08|31,543,007.32
六、其他综合收益的税后净额|||1,671,516.72
（一）归属母公司所有者的其他综合收益的税后净额|||1,671,516.72
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||1,671,516.72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||1,671,516.72
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||267,986,691.37 270,842,776.27
page|69
（一）归属于母公司所有者的综合收益总额|||210,993,840.29 239,299,768.95
（二）归属于少数股东的综合收益总额||56,992,851.08|31,543,007.32
八、每股收益：|||
（一）基本每股收益(元/股)||0.11|0.13
（二）稀释每股收益(元/股)||0.11|0.13
