page|81
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,397,388,720.08|4,998,256,359.44
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||169,711,639.94|228,260,046.12
收到其他与经营活动有关的现金|七、78（1）|504,379,217.40|731,814,546.25
经营活动现金流入小计||4,071,479,577.42|5,958,330,951.81
购买商品、接受劳务支付的现金||3,417,764,007.55|4,418,092,648.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||152,014,694.77|135,158,486.90
支付的各项税费||240,118,797.34|447,785,583.77
支付其他与经营活动有关的现金|七、78（2）|484,116,894.85|758,269,401.90
经营活动现金流出小计||4,294,014,394.51|5,759,306,120.93
page|82
经营活动产生的现金流量净额||-222,534,817.09|199,024,830.88
二、投资活动产生的现金流量：|||
收回投资收到的现金||172,410,336.14|1,887,276.71
取得投资收益收到的现金||38,658,900.00|2,359,009.32
处置固定资产、无形资产和其他长期资产收回的现金净额||18,798,759.17|1,368,078.14
处置子公司及其他营业单位收到的现金净额|||2,376,338.80
收到其他与投资活动有关的现金|||
投资活动现金流入小计||229,867,995.31|7,990,702.97
购建固定资产、无形资产和其他长期资产支付的现金||40,924,342.76|74,768,455.42
投资支付的现金||1,870,076.54|1,396,902.45
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|6,448,404.41|
投资活动现金流出小计||49,242,823.71|76,165,357.87
投资活动产生的现金流量净额||180,625,171.60|-68,174,654.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||632,421,193.24|675,333,110.72
收到其他与筹资活动有关的现金|七、78（5）||127,000,000.00
筹资活动现金流入小计||632,421,193.24|802,333,110.72
偿还债务支付的现金||481,203,831.25|806,852,859.50
分配股利、利润或偿付利息支付的现金||182,061,319.39|76,717,118.96
其中：子公司支付给少数股东的股利、利润||100,856,943.69|1,800,000.00
支付其他与筹资活动有关的现金|七、78（6）|37,309,166.67|270,223,055.28
筹资活动现金流出小计||700,574,317.31|1,153,793,033.74
筹资活动产生的现金流量净额||-68,153,124.07|-351,459,923.02
四、汇率变动对现金及现金等价物的影响||1,405,275.01|2,506,366.18
page|83
五、现金及现金等价物净增加额||-108,657,494.55|-218,103,380.86
加：期初现金及现金等价物余额||1,796,268,907.01|2,014,372,287.87
六、期末现金及现金等价物余额||1,687,611,412.46|1,796,268,907.01
