page|83
项目|2019 年度|2018 年度
一、营业总收入|3,861,073,194.76|3,820,841,805.38
其中：营业收入|3,861,073,194.76|3,820,841,805.38
page|84
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,722,551,940.86|3,631,059,584.11
其中：营业成本|2,854,578,655.84|2,832,050,972.90
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|19,562,675.19|7,926,913.59
销售费用|149,300,177.42|140,138,080.37
管理费用|429,724,709.89|460,351,557.32
研发费用|184,486,121.29|112,803,776.60
财务费用|84,899,601.23|77,788,283.33
其中：利息费用|104,413,155.17|99,354,409.22
利息收入|3,401,098.10|1,575,138.17
加：其他收益|12,107,023.75|11,575,883.97
投资收益（损失以“－”号填列）|-878,076.40|
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-5,814,547.64|
资产减值损失（损失以“-”号填列）|-23,846,591.78|-24,544,466.03
page|85
资产处置收益（损失以“-”号填列）|-717,592.77|-799,857.61
三、营业利润（亏损以“－”号填列）|119,371,469.06|176,013,781.60
加：营业外收入|2,758,970.08|2,774,917.59
减：营业外支出|2,369,805.74|2,271,403.92
四、利润总额（亏损总额以“－”号填列）|119,760,633.40|176,517,295.27
减：所得税费用|58,737,892.57|41,548,906.85
五、净利润（净亏损以“－”号填列）|61,022,740.83|134,968,388.42
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|61,022,740.83|134,968,388.42
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|59,891,711.56|134,141,420.47
2.少数股东损益|1,131,029.27|826,967.95
六、其他综合收益的税后净额|-43,107,668.12|53,261,964.36
归属母公司所有者的其他综合收益的税后净额|-43,107,668.12|53,261,964.36
（一）不能重分类进损益的其他综合收益||-1,796,609.10
1.重新计量设定受益计划变动额||-1,796,609.10
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-43,107,668.12|55,058,573.46
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价||
page|86
值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-42,757,595.54|55,058,573.46
9.其他|-350,072.58|
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|17,915,072.71|188,230,352.78
归属于母公司所有者的综合收益总额|16,784,043.44|187,403,384.83
归属于少数股东的综合收益总额|1,131,029.27|826,967.95
八、每股收益：||
（一）基本每股收益|0.57|1.31
（二）稀释每股收益|0.57|1.31
