page|53
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,462,994,586.42|4,608,294,789.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||117,308,666.75|104,953,341.25
经营活动现金流入小计||4,580,303,253.17|4,713,248,130.62
购买商品、接受劳务支付的现金||3,060,071,651.16|3,405,735,886.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||480,443,075.08|451,706,597.45
支付的各项税费||152,825,142.96|168,879,102.44
支付其他与经营活动有关的现金||268,014,944.93|222,174,038.17
经营活动现金流出小计||3,961,354,814.13|4,248,495,624.53
经营活动产生的现金流量净额||618,948,439.04|464,752,506.09
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,796,404.72|300,018,900.00
取得投资收益收到的现金||78,977,891.70|100,178,502.27
page|54
处置固定资产、无形资产和其他长期资产收回的现金净额||402,942.94|10,827,777.20
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||81,177,239.36|411,025,179.47
购建固定资产、无形资产和其他长期资产支付的现金||111,316,430.23|252,611,989.92
投资支付的现金||75,066,655.00|150,022,040.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||186,383,085.23|402,634,029.92
投资活动产生的现金流量净额||-105,205,845.87|8,391,149.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||40,670,809.87|37,824,913.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||40,670,809.87|37,824,913.00
筹资活动产生的现金流量净额||-40,670,809.87|-37,824,913.00
四、汇率变动对现金及现金等价物的影响||6,562,063.06|19,336,939.31
五、现金及现金等价物净增加额||479,633,846.36|454,655,681.95
加：期初现金及现金等价物余额||2,498,298,949.83|2,043,643,267.88
六、期末现金及现金等价物余额||2,977,932,796.19|2,498,298,949.83
