page|108
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||16,308,521,757.51|12,868,591,518.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||881,505.49|5,866,882.34
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||70,097,737.63|91,756,255.75
收到其他与经营活动有关的现金|十（七）78|447,575,130.67|411,204,439.49
经营活动现金流入小计||16,827,076,131.30|13,377,419,095.89
购买商品、接受劳务支付的现金||6,552,363,019.73|6,504,804,154.38
客户贷款及垫款净增加额||-11,319,469.73|-28,119,807.07
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金||24,402.24|10,065,078.15
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,087,096,609.11|1,035,081,165.91
支付的各项税费||1,891,887,753.83|1,442,297,023.73
支付其他与经营活动有关的现金|十（七）78|868,269,330.32|836,160,809.97
经营活动现金流出小计||10,388,321,645.50|9,800,288,425.07
经营活动产生的现金流量净额||6,438,754,485.80|3,577,130,670.82
二、投资活动产生的现金流量：|||
收回投资收到的现金||10,127,034,272.50|13,904,954,364.18
取得投资收益收到的现金||484,965,067.83|3,045,176,712.43
page|109
|||2021 年年度报告
处置固定资产、无形资产和其他长期|||
||7,294,919.10|5,966,685.96
资产收回的现金净额|||
处置子公司及其他营业单位收到的|||
现金净额|||
收到其他与投资活动有关的现金|十（七）78|46,973,811.24|3,533,542,347.84
投资活动现金流入小计||10,666,268,070.67|20,489,640,110.41
购建固定资产、无形资产和其他长期|||
||607,815,525.63|379,799,043.06
资产支付的现金|||
投资支付的现金||12,354,374,081.32|14,097,675,429.38
质押贷款净增加额|||
取得子公司及其他营业单位支付的|||
现金净额|||
支付其他与投资活动有关的现金|十（七）78|59,120,756.00|38,775,123.44
投资活动现金流出小计||13,021,310,362.95|14,516,249,595.88
投资活动产生的现金流量净额||-2,355,042,292.28|5,973,390,514.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到|||
的现金|||
取得借款收到的现金||74,728,699.68|4,543,465,846.47
收到其他与筹资活动有关的现金|十（七）78|10,638,144.00|
筹资活动现金流入小计||85,366,843.68|4,543,465,846.47
偿还债务支付的现金||2,187,363,782.15|5,805,267,524.13
分配股利、利润或偿付利息支付的现|||
||2,851,008,312.88|3,273,490,058.29
金|||
其中：子公司支付给少数股东的股|||
||7,878,891.91|
利、利润|||
支付其他与筹资活动有关的现金|十（七）78|992,703,884.66|1,623,391,470.38
筹资活动现金流出小计||6,031,075,979.69|10,702,149,052.80
筹资活动产生的现金流量净额||-5,945,709,136.01|-6,158,683,206.33
四、汇率变动对现金及现金等价物的|||
||-128,848,951.30|-233,075,036.75
影响|||
五、现金及现金等价物净增加额||-1,990,845,893.79|3,158,762,942.27
加：期初现金及现金等价物余额||4,080,654,772.89|921,891,830.62
六、期末现金及现金等价物余额||2,089,808,879.10|4,080,654,772.89
