page|59
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||94,980,138,631.64|84,268,695,732.62
客户存款和同业存放款项净增加额||-437,417,306.80|1,010,398,131.22
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||3,667,633,965.97|3,444,983,166.57
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|44（1）|1,234,081,863.41|621,558,368.29
经营活动现金流入小计||99,444,437,154.22|89,345,635,398.70
购买商品、接受劳务支付的现金||5,521,948,744.75|5,298,518,032.55
客户贷款及垫款净增加额||13,000,000.00|3,000,000.00
存放中央银行和同业款项净增加额||-4,503,181,198.43|920,713,957.76
支付原保险合同赔付款项的现金|||
拆出资金净增加额||200,000,000.00|
支付利息、手续费及佣金的现金||175,423,942.78|117,086,309.02
支付保单红利的现金|||
支付给职工及为职工支付的现金||7,669,863,126.24|6,653,137,733.66
支付的各项税费||39,841,352,755.42|32,032,178,125.92
支付其他与经营活动有关的现金|44（2）|5,315,417,150.90|2,935,766,833.07
经营活动现金流出小计||54,233,824,521.66|47,960,400,991.98
经营活动产生的现金流量净额||45,210,612,632.56|41,385,234,406.72
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||38,080.00|
处置子公司及其他营业单位收到的|||
page|60
现金净额|||
收到其他与投资活动有关的现金|44（3）|7,321,070.40|11,244,181.30
投资活动现金流入小计||7,359,150.40|11,244,181.30
购建固定资产、无形资产和其他长期资产支付的现金||3,148,864,661.38|1,606,750,226.28
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|44（4）|24,180,232.27|33,456,659.58
投资活动现金流出小计||3,173,044,893.65|1,640,206,885.86
投资活动产生的现金流量净额||-3,165,685,743.25|-1,628,962,704.56
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||833,000,000.00|
其中：子公司吸收少数股东投资收到的现金||833,000,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||833,000,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||20,117,402,829.22|16,441,093,160.06
其中：子公司支付给少数股东的股利、利润||1,853,543,015.02|2,624,173,549.23
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||20,117,402,829.22|16,441,093,160.06
筹资活动产生的现金流量净额||-19,284,402,829.22|-16,441,093,160.06
四、汇率变动对现金及现金等价物的影响||27,240.01|29,006.86
五、现金及现金等价物净增加额||22,760,551,300.10|23,315,207,548.96
加：期初现金及现金等价物余额||98,243,288,299.54|74,928,080,750.58
六、期末现金及现金等价物余额||121,003,839,599.64|98,243,288,299.54
