page|52
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|1|13,251,817,237.85|112,074,791,420.06
结算备付金|||
拆出资金|2|117,377,810,563.27|
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|3|1,463,000,645.08|563,739,710.00
应收账款|4||
应收款项融资|||
预付款项|5|1,549,477,339.41|1,182,378,508.06
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|6|76,540,490.99|393,890,493.12
其中：应收利息|||343,889,944.47
应收股利|||
买入返售金融资产|||
存货|7|25,284,920,806.33|23,506,950,842.22
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|8|20,904,926.15|140,084,334.11
流动资产合计||159,024,472,009.08|137,861,835,307.57
非流动资产：|||
发放贷款和垫款|9|48,750,000.00|36,075,000.00
债权投资|||
可供出售金融资产|||29,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|10|319,770,404.05|
投资性房地产|||
固定资产|11|15,144,182,726.19|15,248,556,585.02
在建工程|12|2,518,938,271.72|1,954,322,968.68
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|13|4,728,027,345.70|3,499,175,374.52
开发支出|||
page|53
商誉|||
长期待摊费用|14|158,284,338.19|168,414,678.77
递延所得税资产|15|1,099,946,947.57|1,049,294,821.45
其他非流动资产|||
非流动资产合计||24,017,900,033.42|21,984,839,428.44
资产总计||183,042,372,042.50|159,846,674,736.01
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|16|1,513,676,611.44|1,178,296,416.59
预收款项|17|13,740,329,698.82|13,576,516,813.44
卖出回购金融资产款|||
吸收存款及同业存放|18|11,048,756,010.02|11,473,011,885.36
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|19|2,445,071,026.57|2,034,514,658.91
应交税费|20|8,755,949,266.98|10,771,075,966.85
其他应付款|21|3,589,516,599.01|3,404,771,072.33
其中：应付利息||11,081.87|42,770,451.84
应付股利||446,880,000.00|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||41,093,299,212.84|42,438,186,813.48
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|15|72,692,601.01|
其他非流动负债|||
非流动负债合计||72,692,601.01|
负债合计||41,165,991,813.85|42,438,186,813.48
所有者权益（或股东权益）：|||
page|54
实收资本（或股本）|22|1,256,197,800.00|1,256,197,800.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|23|1,374,964,415.72|1,374,964,415.72
减：库存股|||
其他综合收益|24|-7,198,721.79|-7,065,725.70
专项储备|||
盈余公积|25|16,595,699,037.02|13,444,221,244.84
一般风险准备|26|898,349,936.77|788,302,643.63
未分配利润|27|115,892,337,407.39|95,981,943,953.56
归属于母公司所有者权益（或股东权益）合计||136,010,349,875.11|112,838,564,332.05
少数股东权益||5,866,030,353.54|4,569,923,590.48
所有者权益（或股东权益）合计||141,876,380,228.65|117,408,487,922.53
负债和所有者权益（或股东权益）总计||183,042,372,042.50|159,846,674,736.01
