page|79
项目|附注|2020 年度|2019 年度
一、营业总收入||46,829,256,195.22|40,984,013,193.59
其中：营业收入|七、61|46,829,256,195.22|40,984,013,193.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||46,079,682,066.37|40,478,527,985.47
其中：营业成本|七、61|44,916,790,726.17|39,293,534,845.73
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|58,517,879.13|54,938,647.63
销售费用|七、63|212,894,723.95|327,254,129.49
管理费用|七、64|496,970,870.03|440,572,174.30
研发费用|七、65|205,541,211.73|176,611,128.92
财务费用|七、66|188,966,655.36|185,617,059.40
其中：利息费用||181,638,352.63|185,560,248.16
利息收入||23,379,665.64|27,798,985.75
加：其他收益|七、67|146,411,822.07|113,470,737.21
投资收益（损失以“－”号填列）|七、68|-182,850,028.14|39,136,667.34
其中：对联营企业和合营企业的投资收益||-381,088.11|-517,316.07
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-38,381,710.69|-32,279,673.94
信用减值损失（损失以“-”号填列）|七、71|-7,581,242.08|9,423,975.37
资产减值损失（损失以“-”号填列）|七、72|-19,913,637.47|-11,088,188.23
资产处置收益（损失以“－”号填列）|七、73|-2,379,871.60|-62,782.21
三、营业利润（亏损以“－”号填列）||644,879,460.94|624,085,943.66
加：营业外收入|七、74|4,967,896.17|4,000,948.43
减：营业外支出|七、75|24,740,782.90|10,304,938.54
四、利润总额（亏损总额以“－”号||625,106,574.21|617,781,953.55
page|80
填列）|||
减：所得税费用|七、76|125,216,351.65|122,785,253.03
五、净利润（净亏损以“－”号填列）||499,890,222.56|494,996,700.52
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||499,890,222.56|494,996,700.52
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||512,243,529.31|494,358,774.98
2.少数股东损益（净亏损以“-”号填列）||-12,353,306.75|637,925.54
六、其他综合收益的税后净额||-18,882,220.56|5,304,203.80
（一）归属母公司所有者的其他综合收益的税后净额||-18,884,566.81|5,304,203.80
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-18,884,566.81|5,304,203.80
（1）权益法下可转损益的其他综合收益||2,553.84|141,449.76
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备||1,674,598.38|
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-20,561,719.03|5,162,754.04
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||2,346.25|
七、综合收益总额||481,008,002.00|500,300,904.32
（一）归属于母公司所有者的综合收益总额||493,358,962.50|499,662,978.78
（二）归属于少数股东的综合收益总额||-12,350,960.50|637,925.54
八、每股收益：|||
（一）基本每股收益(元/股)||0.37|0.41
（二）稀释每股收益(元/股)||0.37|0.41
