page|107
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,206,293,556.84|2,302,233,443.83
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|117,932,480.96|139,278,429.02
收到其他与经营活动有关的现金|41,898,248.63|29,746,793.06
经营活动现金流入小计|2,366,124,286.43|2,471,258,665.91
购买商品、接受劳务支付的现金|1,659,822,960.87|1,665,327,563.67
page|108
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|206,640,746.45|202,574,790.20
支付的各项税费|44,732,476.32|72,546,198.10
支付其他与经营活动有关的现金|107,794,755.29|156,371,213.09
经营活动现金流出小计|2,018,990,938.93|2,096,819,765.06
经营活动产生的现金流量净额|347,133,347.50|374,438,900.85
二、投资活动产生的现金流量：||
收回投资收到的现金|4,385,000,000.00|2,131,907,705.00
取得投资收益收到的现金|29,018,697.29|24,342,664.62
处置固定资产、无形资产和其他长期资产收回的现金净额|2,084,340.05|2,445,584.37
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|4,416,103,037.34|2,158,695,953.99
购建固定资产、无形资产和其他长期资产支付的现金|575,978,063.80|424,148,024.54
投资支付的现金|4,187,762,200.00|2,827,897,705.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|4,198,176.00|
投资活动现金流出小计|4,767,938,439.80|3,252,045,729.54
投资活动产生的现金流量净额|-351,835,402.46|-1,093,349,775.55
三、筹资活动产生的现金流量：||
吸收投资收到的现金||957,043,588.16
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,162,500,000.00|350,255,300.00
page|109
收到其他与筹资活动有关的现金|122,306.39|91,847.81
筹资活动现金流入小计|1,162,622,306.39|1,307,390,735.97
偿还债务支付的现金|845,612,667.76|442,694,680.28
分配股利、利润或偿付利息支付的现金|151,447,164.76|127,051,407.05
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|3,328,000.00|188,570,529.64
筹资活动现金流出小计|1,000,387,832.52|758,316,616.97
筹资活动产生的现金流量净额|162,234,473.87|549,074,119.00
四、汇率变动对现金及现金等价物的影响|-1,975,723.39|485,712.93
五、现金及现金等价物净增加额|155,556,695.52|-169,351,042.77
加：期初现金及现金等价物余额|164,563,364.61|333,914,407.38
六、期末现金及现金等价物余额|320,120,060.13|164,563,364.61
