page|147
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||561,685,855.04|608,363,077.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||14,468,422.10|9,505,531.92
收到其他与经营活动有关的现金||39,829,382.10|22,863,845.96
经营活动现金流入小计||615,983,659.24|640,732,455.06
购买商品、接受劳务支付的现金||232,577,026.70|182,711,195.54
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||126,278,874.95|120,786,224.78
支付的各项税费||56,365,325.99|69,190,740.52
支付其他与经营活动有关的现金||53,859,290.87|51,414,925.52
经营活动现金流出小计||469,080,518.51|424,103,086.36
经营活动产生的现金流量净额||146,903,140.73|216,629,368.70
二、投资活动产生的现金流量：|||
收回投资收到的现金|||130,000.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||10,512,840.54|658,351.72
page|148
项目|附注|2020年度|2019年度
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||10,512,840.54|788,351.72
购建固定资产、无形资产和其他长期资产支付的现金||61,081,516.12|57,784,391.27
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||61,081,516.12|57,784,391.27
投资活动产生的现金流量净额||-50,568,675.58|-56,996,039.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||822,771,245.28|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||41,500,000.00|40,000,000.00
收到其他与筹资活动有关的现金||2,500,000.00|12,500,000.00
筹资活动现金流入小计||866,771,245.28|52,500,000.00
偿还债务支付的现金||51,500,000.00|118,500,000.00
分配股利、利润或偿付利息支付的现金||18,446,872.10|64,877,376.29
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||52,368,995.28|7,500,000.00
筹资活动现金流出小计||122,315,867.38|190,877,376.29
筹资活动产生的现金流量净额||744,455,377.90|-138,377,376.29
四、汇率变动对现金及现金等价物的影响||-316,693.13|724,611.77
五、现金及现金等价物净增加额||840,473,149.92|21,980,564.63
加：期初现金及现金等价物余额||118,952,057.43|96,971,492.80
六、期末现金及现金等价物余额||959,425,207.35|118,952,057.43
