page|97
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到||1,003,751,966.23|854,077,737.30
page|98
的现金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||105,845,691.81|93,053,285.20
收到其他与经营活动有关的现金||88,840,816.60|89,762,285.60
经营活动现金流入小计||1,198,438,474.64|1,036,893,308.10
购买商品、接受劳务支付的现金||674,155,060.49|598,797,283.66
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||212,200,060.36|162,484,108.47
支付的各项税费||34,872,044.23|29,925,509.15
支付其他与经营活动有关的现金||246,864,111.27|180,345,242.88
经营活动现金流出小计||1,168,091,276.35|971,552,144.16
经营活动产生的现金流量净额||30,347,198.29|65,341,163.94
二、投资活动产生的现金流量：|||
收回投资收到的现金||838,000,000.00|1,144,500,000.00
page|99
取得投资收益收到的现金||5,505,255.21|10,263,668.36
处置固定资产、无形资产和其他长期资产收回的现金净额||41,367.52|140,300.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||6,320,000.00
投资活动现金流入小计||843,546,622.73|1,161,223,968.36
购建固定资产、无形资产和其他长期资产支付的现金||76,223,383.35|113,162,072.11
投资支付的现金||634,000,000.00|1,438,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||5,000,000.00|
投资活动现金流出小计||715,223,383.35|1,551,662,072.11
投资活动产生的现金流量净额||128,323,239.38|-390,438,103.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||369,300,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||369,300,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||17,600,000.00|8,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||18,058,300.00
筹资活动现金流出小计||17,600,000.00|26,058,300.00
筹资活动产生的现金流量净额||-17,600,000.00|343,241,700.00
四、汇率变动对现金及现金等价物的影响||4,729,424.61|9,557,562.14
五、现金及现金等价物净增加额||145,799,862.28|27,702,322.33
page|100
加：期初现金及现金等价物余额||125,907,500.69|98,205,178.36
六、期末现金及现金等价物余额||271,707,362.97|125,907,500.69
