page|74
项目|附注|2020 年度|2019 年度
一、营业总收入||1,484,067,052.29|1,333,714,230.03
其中：营业收入|七、61|1,484,067,052.29|1,333,714,230.03
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,307,155,729.83|1,160,080,984.27
其中：营业成本|七、61|1,032,974,150.82|787,128,690.66
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|19,501,671.51|16,925,004.59
销售费用|七、63|108,661,767.31|223,902,193.01
管理费用|七、64|99,453,337.23|89,782,500.86
研发费用|七、65|32,902,050.75|28,713,296.70
财务费用|七、66|13,662,752.21|13,629,298.45
其中：利息费用||12,348,926.41|13,987,777.40
利息收入||794,399.72|730,229.08
加：其他收益|七、67|9,679,926.01|22,255,495.32
投资收益（损失以“－”号填列）|七、68|1,993,841.37|-95,591.65
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|75
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-3,142,872.76|-6,263,042.03
资产减值损失（损失以“-”号填列）|七、72|-4,339,408.79|-5,196,305.82
资产处置收益（损失以“－”号填列）|七、73|-306,819.98|-44,221.15
三、营业利润（亏损以“－”号填列）||180,795,988.31|184,289,580.43
加：营业外收入|七、74|712,685.26|4,283,943.52
减：营业外支出|七、75|3,558,283.95|3,711,318.85
四、利润总额（亏损总额以“－”号填列）||177,950,389.62|184,862,205.10
减：所得税费用|七、76|40,999,758.93|37,898,749.60
五、净利润（净亏损以“－”号填列）||136,950,630.69|146,963,455.50
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||136,950,630.69|146,963,455.50
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||136,950,630.69|146,963,455.50
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||254,394.39|158,593.97
（一）归属母公司所有者的其他综合收益的税后净额||254,394.39|158,593.97
1．不能重分类进损益的其他综合收益||254,394.39|158,593.97
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、77|254,394.39|158,593.97
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|76
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||137,205,025.08|147,122,049.47
（一）归属于母公司所有者的综合收益总额||137,205,025.08|147,122,049.47
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.38|0.41
（二）稀释每股收益(元/股)||0.38|0.41
