page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||353,140,788.99|361,332,953.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,992,232.83|5,761,913.11
收到其他与经营活动有关的现金||10,065,722.77|8,314,644.53
经营活动现金流入小计||377,198,744.59|375,409,511.01
购买商品、接受劳务支付的现金||230,555,651.92|196,325,033.82
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|110
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||62,140,838.83|47,937,754.61
支付的各项税费||21,611,660.38|28,670,013.43
支付其他与经营活动有关的现金||31,360,394.28|31,291,969.44
经营活动现金流出小计||345,668,545.41|304,224,771.30
经营活动产生的现金流量净额||31,530,199.18|71,184,739.71
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||10,096,652.60|5,335,929.65
处置固定资产、无形资产和其他长期资产收回的现金净额|||55,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,236,585,000.00|622,687,211.20
投资活动现金流入小计||1,246,681,652.60|628,078,140.85
购建固定资产、无形资产和其他长期资产支付的现金||14,067,494.51|6,956,112.08
投资支付的现金||15,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||1,996,000.00
支付其他与投资活动有关的现金||1,421,436,216.91|649,617,348.19
投资活动现金流出小计||1,450,503,711.42|658,569,460.27
投资活动产生的现金流量净额||-203,822,058.82|-30,491,319.42
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||461,771,036.21|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||29,323,874.07|4,574,250.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||491,094,910.28|4,574,250.00
偿还债务支付的现金||10,774,250.00|39,240,197.52
分配股利、利润或偿付利息支付的现金||30,088,284.05|363,556.74
其中：子公司支付给少数股东的股利、利润|||
page|111
支付其他与筹资活动有关的现金||15,711,405.01|
筹资活动现金流出小计||56,573,939.06|39,603,754.26
筹资活动产生的现金流量净额||434,520,971.22|-35,029,504.26
四、汇率变动对现金及现金等价物的影响||-2,215,599.09|-3,719,056.85
五、现金及现金等价物净增加额||260,013,512.49|1,944,859.18
加：期初现金及现金等价物余额||95,500,679.56|93,555,820.38
六、期末现金及现金等价物余额||355,514,192.05|95,500,679.56
