page|104
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||513,137,969.76|462,794,102.74
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|105
收到其他与经营活动有关的现金|（四十七）|15,810,152.24|8,285,628.62
经营活动现金流入小计||528,948,122.00|471,079,731.36
购买商品、接受劳务支付的现金||143,773,196.11|111,457,642.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||232,882,348.66|185,334,585.05
支付的各项税费||23,328,078.65|36,980,350.20
支付其他与经营活动有关的现金|（四十七）|42,087,171.15|33,382,251.32
经营活动现金流出小计||442,070,794.57|367,154,829.44
经营活动产生的现金流量净额||86,877,327.43|103,924,901.92
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,597,490,000.00|1,819,310,000.00
取得投资收益收到的现金||43,292,122.00|25,374,448.40
处置固定资产、无形资产和其他长期资产收回的现金净额||262,632.79|113,235.95
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（四十七）||300,000.00
投资活动现金流入小计||2,641,044,754.79|1,845,097,684.35
购建固定资产、无形资产和其他长期资产支付的现金||51,574,789.90|3,268,736.46
投资支付的现金||2,578,286,000.00|1,925,730,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|（四十七）|8,000,000.00|
投资活动现金流出小计||2,637,860,789.90|1,928,998,736.46
投资活动产生的现金流量净额||3,183,964.89|-83,901,052.11
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||389,572,500.00|
其中：子公司吸收少数股东投资收到的现金||92,500.00|
取得借款收到的现金||118,400,000.00|30,615,245.41
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||507,972,500.00|30,615,245.41
偿还债务支付的现金||103,400,000.00|30,615,245.41
分配股利、利润或偿付利息支付的现金||60,480,600.47|13,191.39
page|106
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（四十七）|15,096,317.51|4,835,407.67
筹资活动现金流出小计||178,976,917.98|35,463,844.47
筹资活动产生的现金流量净额||328,995,582.02|-4,848,599.06
四、汇率变动对现金及现金等价物的影响||-64,022.93|-737.98
五、现金及现金等价物净增加额||418,992,851.41|15,174,512.77
加：期初现金及现金等价物余额||38,890,696.93|23,716,184.16
六、期末现金及现金等价物余额||457,883,548.34|38,890,696.93
