page|69
项目|附注|2021 年度|2020 年度
一、经营活动产生的现金流量|||
销售商品、提供劳务收到的现金||652,291,836.95|685,843,333.52
收到其他与经营活动有关的现金|四(42)(a)|29,207,294.40|19,183,802.79
经营活动现金流入小计||681,499,131.35|705,027,136.31
购买商品、接受劳务支付的现金||(502,756,157.56)|(281,167,427.63)
支付给职工以及为职工支付的现金||(55,022,727.54)|(53,309,035.95)
支付的各项税费||(89,229,997.33)|(76,295,003.17)
支付其他与经营活动有关的现金|四(42)(b)|(106,972,260.49)|(35,104,057.53)
经营活动现金流出小计||(753,981,142.92)|(445,875,524.28)
经营活动（使用）/产生的现金流量净额||(72,482,011.57)|259,151,612.03
二、投资活动使用的现金流量|||
处置固定资产、无形资产和其他长期资产|||
收回的现金净额||48,000.00|13,100.00
投资活动现金流入小计||48,000.00|13,100.00
购建固定资产、无形资产和其他长期产支|||
付的现金||(19,483,091.28)|(6,559,773.18)
投资活动现金流出小计||(19,483,091.28)|(6,559,773.18)
投资活动使用的现金流量净额||(19,435,091.28)|(6,546,673.18)
三、筹资活动使用的现金流量|||
取得借款收到的现金||118,000,000.00|153,160,845.51
收到其他与筹资活动有关的现金|四(42)(c)|-|30,000,000.00
筹资活动现金流入小计||118,000,000.00|183,160,845.51
偿还债务支付的现金||(205,000,000.00)|(70,000,000.00)
分配股利、利润或偿付利息支付的现金||(27,761,861.36)|(21,076,256.55)
其中：子公司支付给少数股东的股利、|||
利润||(7,550,000.00)|(10,410,000.00)
支付其他与筹资活动有关的现金|四(42)(d)|(5,301,171.89)|-
筹资活动现金流出小计||(238,063,033.25)|(91,076,256.55)
筹资活动使用的现金流量净额||(120,063,033.25)|92,084,588.96
四、汇率变动对现金及现金等价物的影响||(164.68)|(371.01)
五、现金及现金等价物净(减少)/增加额|四(43)(b)|(211,980,300.78)|344,689,156.80
加：年初现金及现金等价物余额||448,397,926.85|103,708,770.05
