page|93
项目|附注|2020 年度|2019 年度
一、营业总收入||19,224,603,589.30|14,907,273,552.24
其中：营业收入|七、61|19,224,603,589.30|14,907,273,552.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||17,301,520,798.11|13,666,987,367.75
其中：营业成本|七、61|13,467,998,982.55|10,491,748,201.53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|270,811,681.71|281,976,779.69
销售费用|七、63|21,991,397.91|26,275,088.71
管理费用|七、64|1,926,490,371.51|1,562,661,941.36
研发费用|七、65|90,055,604.56|48,495,462.17
财务费用|七、66|1,524,172,759.87|1,255,829,894.29
其中：利息费用||1,460,373,194.28|1,166,502,009.70
利息收入||62,854,681.85|79,772,556.90
加：其他收益|七、67|217,334,128.36|194,535,422.47
投 资 收 益 （ 损 失 以“－”号填列）|七、68|210,583,588.98|195,651,777.21
其中：对联营企业和合营企业的投资收益||163,066,545.14|165,440,204.40
以 摊 余 成 本 计量的金融资产终止确认收益|||
汇 兑 收 益 （ 损 失 以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公 允 价 值 变 动 收 益（损失以“－”号填列）|七、70|-20,980,900.00|438,900.00
信用减值损失（损失以“-”号填列）|七、71|-70,428,651.48|-47,184,838.59
资产减值损失（损失以“-”号填列）|七、72|-19,249,194.03|-17,300.00
资产处置收益（损失以“－”号填列）|七、73|-2,429,901.05|3,467,545.31
三、营业利润（亏损以“－”号填列）||2,237,911,861.97|1,587,177,690.89
加：营业外收入|七、74|23,365,265.17|51,063,161.96
page|94
减：营业外支出|七、75|21,089,870.61|39,697,058.96
四、利润总额（亏损总额以“－”号填列）||2,240,187,256.53|1,598,543,793.89
减：所得税费用|七、76|638,271,126.16|507,032,297.18
五、净利润（净亏损以“－”号填列）||1,601,916,130.37|1,091,511,496.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,601,916,130.37|1,091,511,496.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,470,318,619.09|958,389,120.63
2.少数股东损益（净亏损以“-”号填列）||131,597,511.28|133,122,376.08
六、其他综合收益的税后净额||420,387,241.09|-49,928,188.87
（一）归属母公司所有者的其他综合收益的税后净额||306,047,298.28|-27,586,572.06
1．不能重分类进损益的其他综合收益||3,499,810.52|-3,928,851.87
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||3,499,810.52|-3,928,851.87
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||302,547,487.76|-23,657,720.19
（1）权益法下可转损益的其他综合收益||1,207,493.42|23,323,688.15
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||301,339,994.34|-46,981,408.34
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||114,339,942.81|-22,341,616.81
七、综合收益总额||2,022,303,371.46|1,041,583,307.84
（一）归属于母公司所有者的综合收益总额||1,776,365,917.37|930,802,548.57
page|95
（二）归属于少数股东的综合收益总额||245,937,454.09|110,780,759.27
八、每股收益：|||
（一）基本每股收益(元/股)||0.2411|0.1686
（二）稀释每股收益(元/股)||0.2411|0.1686
