page|154
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||1,925,094,169.41|1,732,824,021.00
交易性金融资产||501,479,452.05|
应收票据||28,685,336.23|
应收账款||1,589,657,670.17|2,524,065,400.29
应收款项融资||379,231,951.15|367,095,916.84
预付款项||258,933,868.53|614,505,012.12
其他应收款||30,470,360.67|64,326,487.61
其中：应收利息|||295,890.41
存货||802,497,973.40|2,131,301,551.39
合同资产||1,364,948,953.45|
其他流动资产||2,828,378.97|527,751,667.22
流动资产合计||6,883,828,114.03|7,961,870,056.47
非流动资产：|||
其他非流动金融资产||920,890.07|
固定资产||815,791,975.62|857,159,129.04
在建工程||1,349,206.18|80,706.16
无形资产||273,287,215.32|283,758,782.54
长期待摊费用||301,624.86|644,382.27
递延所得税资产||75,258,381.10|64,228,377.24
其他非流动资产||730,592,307.14|
非流动资产合计||1,897,501,600.29|1,205,871,377.25
资产总计||8,781,329,714.32|9,167,741,433.72
流动负债：|||
短期借款||284,205,378.11|365,000,000.00
应付票据||444,590,479.68|727,566,606.30
应付账款||3,072,351,572.10|2,381,341,602.32
预收款项|||1,829,490,410.95
合同负债||932,140,714.21|
应付职工薪酬||17,188,634.21|19,416,818.75
应交税费||55,762,112.13|49,952,597.85
其他应付款||106,634,232.44|103,611,990.50
一年内到期的非流动负债|||4,500,000.00
其他流动负债||114,489,393.50|
流动负债合计||5,027,362,516.38|5,480,880,026.67
非流动负债：|||
长期借款|||15,000,000.00
预计负债||19,221,039.04|6,167,160.10
递延收益||5,335,205.13|11,389,203.21
递延所得税负债||114,359.18|173,216.77
page|155
非流动负债合计||24,670,603.35|32,729,580.08
负债合计||5,052,033,119.73|5,513,609,606.75
所有者权益（或股东权益）：|||
实收资本（或股本）||1,155,000,000.00|1,155,000,000.00
资本公积||1,220,083,800.42|1,220,083,800.42
专项储备||12,846,544.46|12,022,541.50
盈余公积||157,663,249.22|150,532,595.91
未分配利润||1,152,714,293.86|1,086,968,293.86
归属于母公司所有者权益（或股东权益）合计||3,698,307,887.96|3,624,607,231.69
少数股东权益||30,988,706.63|29,524,595.28
所有者权益（或股东权益）合计||3,729,296,594.59|3,654,131,826.97
负债和所有者权益（或股东权益）总计||8,781,329,714.32|9,167,741,433.72
