page|100
项目|2020 年度|2019 年度
一、营业总收入|74,728,365,792.70|72,619,869,343.03
其中：营业收入|74,728,365,792.70|72,619,869,343.03
page|101
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|66,860,717,054.01|65,676,993,395.57
其中：营业成本|61,299,863,479.63|59,544,529,213.04
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|462,380,655.13|552,725,300.82
销售费用|643,459,618.38|862,709,265.44
管理费用|1,456,138,093.76|1,445,941,394.94
研发费用|2,706,714,343.04|2,785,761,987.10
财务费用|292,160,864.07|485,326,234.23
其中：利息费用|501,971,062.03|675,352,668.28
利息收入|178,326,832.02|181,915,288.93
加：其他收益|310,139,571.50|101,680,348.87
投资收益（损失以“－”号填列）|-199,747,031.32|-109,428,942.34
其中：对联营企业和合营企业的投资收益|1,478,279.88|5,366,673.52
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-12,322,773.92|0.00
信用减值损失（损失以“-”号填列）|-39,860,998.87|-37,620,685.35
资产减值损失（损失以“-”号填列）|-427,468,472.32|-402,728,161.69
资产处置收益（损失以“-”号填列）|20,744,976.25|-2,355,751.04
三、营业利润（亏损以“－”号填列）|7,519,134,010.01|6,492,422,755.91
加：营业外收入|45,175,321.76|145,724,574.81
减：营业外支出|59,557,944.16|59,519,357.76
四、利润总额（亏损总额以“－”号填列）|7,504,751,387.61|6,578,627,972.96
减：所得税费用|1,476,661,630.65|1,189,632,800.77
page|102
五、净利润（净亏损以“－”号填列）|6,028,089,756.96|5,388,995,172.19
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|6,028,089,756.96|5,388,995,172.19
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|6,024,490,435.25|5,386,471,750.59
2.少数股东损益|3,599,321.71|2,523,421.60
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|6,028,089,756.96|5,388,995,172.19
归属于母公司所有者的综合收益总额|6,024,490,435.25|5,386,471,750.59
归属于少数股东的综合收益总额|3,599,321.71|2,523,421.60
八、每股收益：||
（一）基本每股收益|1.19|1.07
（二）稀释每股收益|1.19|1.07
