page|101
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||264,533,349.66|209,410,885.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,753,348.53|13,295,732.17
收到其他与经营活动有关的现金|七（七十八)|15,540,824.72|7,982,846.22
经营活动现金流入小计||295,827,522.91|230,689,464.38
购买商品、接受劳务支付的现金||135,107,402.40|92,683,892.79
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||61,421,369.15|47,437,188.87
支付的各项税费||31,648,077.92|37,941,114.84
支付其他与经营活动有关的现金|七（七十八)|55,171,277.72|29,687,162.80
经营活动现金流出小计||283,348,127.19|207,749,359.30
经营活动产生的现金流量净额||12,479,395.72|22,940,105.08
二、投资活动产生的现金流量：|||
page|102
收回投资收到的现金||150,000,000.00|
取得投资收益收到的现金||12,524,048.94|
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||162,524,048.94|
购建固定资产、无形资产和其他长期资产支付的现金||11,897,572.01|7,497,749.52
投资支付的现金||420,111,100.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||432,008,672.01|7,497,749.52
投资活动产生的现金流量净额||-269,484,623.07|-7,497,749.52
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||685,612,824.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||51,309,533.00|13,258,087.44
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||51,309,533.00|698,870,911.44
偿还债务支付的现金||15,379,147.00|22,108,500.44
分配股利、利润或偿付利息支付的现金||23,788,529.36|796,448.41
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七（七十八)|1,035,000.00|15,137,016.11
筹资活动现金流出小计||40,202,676.36|38,041,964.96
筹资活动产生的现金流量净额||11,106,856.64|660,828,946.48
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-245,898,370.71|676,271,302.04
加：期初现金及现金等价物余额||776,048,715.10|99,777,413.06
六、期末现金及现金等价物余额||530,150,344.39|776,048,715.10
