page|91
项目|附注|2021 年度|2020 年度
一、营业总收入||13,086,007,405.30|7,233,756,498.64
其中：营业收入|七、61|13,086,007,405.30|7,233,756,498.64
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,816,445,846.36|6,521,071,876.81
其中：营业成本|七、61|6,358,860,217.58|4,133,642,745.25
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|71,851,249.34|54,001,873.69
销售费用|七、63|3,236,745,443.69|1,560,704,816.81
管理费用|七、64|525,295,515.90|371,244,325.38
研发费用|七、65|549,111,568.63|338,019,839.75
财务费用|七、66|74,581,851.22|63,458,275.93
其中：利息费用||7,270,159.79|7,624,097.24
利息收入||19,940,051.24|10,563,457.17
加：其他收益|七、67|55,446,248.10|66,441,417.80
投资收益（损失以“－”号填列）|七、68|12,280,303.69|45,299,728.09
其中：对联营企业和合营企业的投资收益||-13,009,445.41|-7,215,477.53
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|106,759,548.25|7,332,096.23
信用减值损失（损失以“-”号填列）|七、71|-14,772,450.22|-13,575,593.72
资产减值损失（损失以“-”号填列）|七、72|-174,437,722.96|-92,874,350.23
资产处置收益（损失以“－”号填列）|七、73|1,034,233.84|2,218,531.15
三、营业利润（亏损以“－”号填列）||2,255,871,719.64|727,526,451.15
加：营业外收入|七、74|8,066,447.17|5,172,858.77
减：营业外支出|七、75|11,276,870.98|1,104,779.51
page|92
四、利润总额（亏损总额以“－”号填列）||2,252,661,295.83|731,594,530.41
减：所得税费用|七、76|239,123,006.15|87,609,735.12
五、净利润（净亏损以“－”号填列）||2,013,538,289.68|643,984,795.29
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,013,538,289.68|643,984,795.29
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,010,260,653.48|641,209,184.19
2.少数股东损益（净亏损以“-”号填列）||3,277,636.20|2,775,611.10
六、其他综合收益的税后净额||-37,556,406.87|-26,465,548.47
（一）归属母公司所有者的其他综合收益的税后净额||-37,556,406.87|-26,465,548.47
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-37,556,406.87|-26,465,548.47
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-37,556,406.87|-26,465,548.47
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,975,981,882.81|617,519,246.82
（一）归属于母公司所有者的综合收益总额||1,972,704,246.61|614,743,635.72
（二）归属于少数股东的综合收益总额||3,277,636.20|2,775,611.10
八、每股收益：|||
page|93
（一）基本每股收益(元/股)||3.59|1.14
（二）稀释每股收益(元/股)||3.53|1.14
