page|104
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||571,565,320.54|563,097,886.36
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,170,330.79|12,890,875.48
收到其他与经营活动有关的现金|七、78|13,290,055.70|15,451,912.64
经营活动现金流入小计||588,025,707.03|591,440,674.48
购买商品、接受劳务支付的现金||366,511,869.25|322,458,012.45
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||30,585,444.03|29,292,347.43
支付的各项税费||31,965,742.38|23,364,902.29
page|105
支付其他与经营活动有关的现金|七、78|32,396,898.16|73,213,240.69
经营活动现金流出小计||461,459,953.82|448,328,502.86
经营活动产生的现金流量净额||126,565,753.21|143,112,171.62
二、投资活动产生的现金流量：|||
收回投资收到的现金||151,010,624.93|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||20,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||151,010,624.93|20,000.00
购建固定资产、无形资产和其他长期资产支付的现金||28,288,063.10|82,318,621.90
投资支付的现金||150,000,000.00|309,509.91
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||178,288,063.10|82,628,131.81
投资活动产生的现金流量净额||-27,277,438.17|-82,608,131.81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||522,506,268.79|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||15,000,000.00|58,766,890.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||537,506,268.79|58,766,890.00
偿还债务支付的现金||67,473,913.56|58,396,570.00
分配股利、利润或偿付利息支付的现金||26,535,278.16|27,389,655.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|16,716,909.88|2,475,000.00
筹资活动现金流出小计||110,726,101.60|88,261,225.13
筹资活动产生的现金流量净额||426,780,167.19|-29,494,335.13
四、汇率变动对现金及现金等价物的影响||-1,389,470.51|485,176.46
五、现金及现金等价物净增加额||524,679,011.72|31,494,881.14
加：期初现金及现金等价物余额||163,082,266.57|131,587,385.43
page|106
六、期末现金及现金等价物余额||687,761,278.29|163,082,266.57
