page|100
项目|附注|2020 年度|2019 年度
一、营业总收入||583,534,845.70|524,548,249.32
其中：营业收入|七、61|583,534,845.70|524,548,249.32
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||473,576,532.69|416,071,747.97
其中：营业成本|七、61|414,525,762.80|311,590,071.14
利息支出|||
手续费及佣金支出|||
退保金|||
page|101
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|4,000,659.89|3,199,333.82
销售费用|七、63|13,939,559.31|57,956,482.81
管理费用|七、64|21,217,154.70|21,415,254.14
研发费用|七、65|21,154,883.56|20,825,200.31
财务费用|七、66|-1,261,487.57|1,085,405.75
其中：利息费用||1,471,193.05|2,410,177.43
利息收入||5,494,953.10|894,662.52
加：其他收益|七、67|8,447,121.12|8,503,450.40
投资收益（损失以“－”号填列）|七、68|-37,775.51|1,165,031.34
其中：对联营企业和合营企业的投资收益||-1,048,400.44|1,323,385.15
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||727,727.73
信用减值损失（损失以“-”号填列）|七、71|-837,922.94|-457,152.44
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||117,529,735.68|118,415,558.38
加：营业外收入|七、74|52,341.88|18,465.00
减：营业外支出|七、75|4,326.10|54,366.22
四、利润总额（亏损总额以“－”号填列）||117,577,751.46|118,379,657.16
减：所得税费用|七、76|16,733,376.92|15,902,526.99
五、净利润（净亏损以“－”号填列）||100,844,374.54|102,477,130.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||100,844,374.54|102,477,130.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||100,844,374.54|102,477,130.17
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他|||
page|102
综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||100,844,374.54|102,477,130.17
（一）归属于母公司所有者的综合收益总额||100,844,374.54|102,477,130.17
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.19|1.34
（二）稀释每股收益(元/股)||--|--
