page|95
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|299,308,616.76|327,843,076.69
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
page|96
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|1,474,847.69|5,297,268.93
收到其他与经营活动有关的现金|6,020,021.88|9,635,292.13
经营活动现金流入小计|306,803,486.33|342,775,637.75
购买商品、接受劳务支付的现金|146,794,395.68|165,720,840.12
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|79,831,917.05|81,505,067.19
支付的各项税费|27,437,791.73|16,152,944.04
支付其他与经营活动有关的现金|29,429,035.16|40,110,693.09
经营活动现金流出小计|283,493,139.62|303,489,544.44
经营活动产生的现金流量净额|23,310,346.71|39,286,093.31
二、投资活动产生的现金流量：||
收回投资收到的现金|32,862,200.00|17,500,000.00
取得投资收益收到的现金|9,244,862.78|13,026.62
处置固定资产、无形资产和其他长期资产收回的现金净额|2,397,953.12|16,851,088.20
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|44,505,015.90|34,364,114.82
购建固定资产、无形资产和其他长期资产支付的现金|23,903,077.69|44,579,954.45
投资支付的现金|15,000,000.00|32,903,335.00
page|97
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|38,903,077.69|77,483,289.45
投资活动产生的现金流量净额|5,601,938.21|-43,119,174.63
三、筹资活动产生的现金流量：||
吸收投资收到的现金||6,619,116.00
其中：子公司吸收少数股东投资收到的现金||6,619,116.00
取得借款收到的现金|102,000,000.00|104,249,276.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|102,000,000.00|110,868,392.00
偿还债务支付的现金|153,249,276.00|113,000,000.00
分配股利、利润或偿付利息支付的现金|5,064,562.05|5,687,181.13
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|283,018.87|14,736,780.00
筹资活动现金流出小计|158,596,856.92|133,423,961.13
筹资活动产生的现金流量净额|-56,596,856.92|-22,555,569.13
四、汇率变动对现金及现金等价物的影响|-167,189.93|137,752.08
五、现金及现金等价物净增加额|-27,851,761.93|-26,250,898.37
加：期初现金及现金等价物余额|62,171,513.89|88,422,412.26
六、期末现金及现金等价物余额|34,319,751.96|62,171,513.89
