page|57
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,288,583,581.76|2,483,525,315.37
客户存款和同业存放款项净增加额|||
page|58
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,398,581.09|7,691,159.55
收到其他与经营活动有关的现金|七、79|23,091,379.10|285,448.85
经营活动现金流入小计||1,315,073,541.95|2,491,501,923.77
购买商品、接受劳务支付的现金||484,872,820.37|835,342,233.72
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||109,989,093.96|105,777,147.98
支付的各项税费||209,382,618.20|386,779,336.09
支付其他与经营活动有关的现金|七、79|144,117,544.29|186,423,149.22
经营活动现金流出小计||948,362,076.82|1,514,321,867.01
经营活动产生的现金流量净额||366,711,465.13|977,180,056.76
二、投资活动产生的现金流量：|||
收回投资收到的现金||48,917,072.19|39,662,702.99
取得投资收益收到的现金||41,596,455.98|16,496,127.64
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、79|12,181,633.65|17,095,545.85
投资活动现金流入小计||102,695,161.82|73,254,376.48
购建固定资产、无形资产和其他长期资产支付的现金||190,125,021.41|492,727,567.34
投资支付的现金|||14,520,770.22
page|59
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、79||
投资活动现金流出小计||190,125,021.41|507,248,337.56
投资活动产生的现金流量净额||-87,429,859.59|-433,993,961.08
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||249,737,591.02|109,965,707.58
收到其他与筹资活动有关的现金|七、79|36,082,146.00|814,384,987.40
筹资活动现金流入小计||285,819,737.02|924,350,694.98
偿还债务支付的现金||277,437,195.02|1,501,669,824.32
分配股利、利润或偿付利息支付的现金||41,493,321.72|180,651,816.17
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、79|111,579,431.78|223,000,000.00
筹资活动现金流出小计||430,509,948.52|1,905,321,640.49
筹资活动产生的现金流量净额||-144,690,211.50|-980,970,945.51
四、汇率变动对现金及现金等价物的影响||-21,319,516.92|6,484,502.71
五、现金及现金等价物净增加额||113,271,877.12|-431,300,347.12
加：期初现金及现金等价物余额||45,756,721.53|477,057,068.65
六、期末现金及现金等价物余额||159,028,598.65|45,756,721.53
