page|94
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||23,732,266,432.68|12,254,411,150.05
page|95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,974,102.91|9,679,366.19
收到其他与经营活动有关的现金|78|175,178,616.29|196,548,536.85
经营活动现金流入小计||23,909,419,151.88|12,460,639,053.09
购买商品、接受劳务支付的现金||19,899,292,269.52|9,035,716,171.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,661,738,687.08|1,392,424,611.71
支付的各项税费||534,943,550.84|511,594,243.95
支付其他与经营活动有关的现金|78|188,183,212.23|205,282,552.07
经营活动现金流出小计||22,284,157,719.67|11,145,017,579.51
经营活动产生的现金流量净额||1,625,261,432.21|1,315,621,473.58
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||159,520,899.24|189,547,880.69
处置固定资产、无形资产和其他长期资产收回的现金净额||13,433,557.99|5,160,029.24
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|78|610,000,000.00|870,000,000.00
投资活动现金流入小计||782,954,457.23|1,064,707,909.93
购建固定资产、无形资产和其||627,915,682.01|664,214,885.00
page|96
他长期资产支付的现金|||
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|78|560,000,000.00|630,000,000.00
投资活动现金流出小计||1,187,915,682.01|1,294,214,885.00
投资活动产生的现金流量净额||-404,961,224.78|-229,506,975.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||34,700,000.00|27,205,700.00
其中：子公司吸收少数股东投资收到的现金||34,700,000.00|27,205,700.00
取得借款收到的现金||2,519,792,000.00|2,272,064,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,554,492,000.00|2,299,269,700.00
偿还债务支付的现金||2,695,910,000.00|2,887,090,000.00
分配股利、利润或偿付利息支付的现金||194,529,300.29|613,390,891.14
其中：子公司支付给少数股东的股利、利润||38,000,000.00|50,000,000.00
支付其他与筹资活动有关的现金|78|248,412,849.04|81,280,025.00
筹资活动现金流出小计||3,138,852,149.33|3,581,760,916.14
筹资活动产生的现金流量净额||-584,360,149.33|-1,282,491,216.14
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||635,940,058.10|-196,376,717.63
加：期初现金及现金等价物余额||1,352,501,491.45|1,548,878,209.08
六、期末现金及现金等价物余额||1,988,441,549.55|1,352,501,491.45
