page|109
项目|附注|2020 年度|2019 年度
一、营业总收入||617,373,439.18|507,338,760.39
其中：营业收入||617,373,439.18|507,338,760.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||431,739,129.20|391,475,763.04
其中：营业成本||327,650,913.82|300,422,711.96
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,248,095.44|2,147,093.88
销售费用||27,662,435.49|25,440,676.52
管理费用||34,419,586.46|28,619,416.92
研发费用||38,135,739.86|33,845,709.61
财务费用||622,358.13|1,000,154.15
其中：利息费用||7,597,078.87|4,692,881.29
利息收入||871,721.84|760,388.20
加：其他收益||18,857,541.70|18,247,515.87
投资收益（损失以“－”号填列）||-2,744,426.29|148,418.01
其中：对联营企业和合营企业的投资收益||-2,898,832.07|138,127.45
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-21,358,088.92|-17,293,479.73
资产减值损失（损失以“-”号填列）||-48,413.12|
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||180,340,923.35|116,965,451.50
加：营业外收入||7,485.91|125,578.99
减：营业外支出||418,199.26|531,031.75
四、利润总额（亏损总额以“－”号填列）||179,930,210.00|116,559,998.74
减：所得税费用||23,070,696.24|14,730,888.02
五、净利润（净亏损以“－”号填列）||156,859,513.76|101,829,110.72
page|110
项目|附注|2020 年度|2019 年度
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||156,859,513.76|101,829,110.72
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||158,481,189.69|101,740,344.04
2.少数股东损益（净亏损以“-”号填列）||-1,621,675.93|88,766.68
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||156,859,513.76|101,829,110.72
（一）归属于母公司所有者的综合收益总额||158,481,189.69|101,740,344.04
（二）归属于少数股东的综合收益总额||-1,621,675.93|88,766.68
八、每股收益：|||
（一）基本每股收益(元/股)||1.13|0.74
（二）稀释每股收益(元/股)||1.13|0.74
