page|78
项目|2021 年度|2020 年度
一、营业总收入|1,588,688,241.27|1,302,857,482.94
其中：营业收入|1,588,688,241.27|1,302,857,482.94
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,650,830,134.12|1,317,088,849.68
其中：营业成本|1,374,694,977.76|1,016,253,955.34
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|36,855,372.98|15,374,815.69
销售费用|53,940,787.63|33,501,450.98
管理费用|74,045,575.99|71,300,154.08
研发费用|69,113,700.13|98,611,183.32
财务费用|42,179,719.63|82,047,290.27
其中：利息费用|36,843,575.95|60,810,575.91
利息收入|2,114,284.59|5,268,686.22
加：其他收益|14,636,123.16|27,819,559.80
投资收益（损失以“－”号填列）||332.91
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填|-41,224,244.84|19,416,139.47
page|79
列）||
资产减值损失（损失以“-”号填列）|-101,394,990.70|-200,626,469.47
资产处置收益（损失以“-”号填列）|7,970,367.63|10,232,604.32
三、营业利润（亏损以“－”号填列）|-182,154,637.60|-157,389,199.71
加：营业外收入|9,375,171.30|3,923,268.19
减：营业外支出|6,521,021.14|9,905,439.64
四、利润总额（亏损总额以“－”号填列）|-179,300,487.44|-163,371,371.16
减：所得税费用|102,702,843.98|23,275,873.37
五、净利润（净亏损以“－”号填列）|-282,003,331.42|-186,647,244.53
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-282,003,331.42|-186,647,244.53
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-281,971,134.60|-186,683,429.58
2.少数股东损益|-32,196.82|36,185.05
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
page|80
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-282,003,331.42|-186,647,244.53
归属于母公司所有者的综合收益总额|-281,971,134.60|-186,683,429.58
归属于少数股东的综合收益总额|-32,196.82|36,185.05
八、每股收益：||
（一）基本每股收益|-0.3569|-0.2363
（二）稀释每股收益|-0.3569|-0.2363
