page|89
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||979,800,404.41|584,451,842.85
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,302,504.88|
收到其他与经营活动有关的现金||19,953,212.73|28,779,550.15
经营活动现金流入小计||1,005,056,122.02|613,231,393.00
购买商品、接受劳务支付的现金||582,024,062.53|245,199,056.26
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||218,810,775.09|185,611,322.62
支付的各项税费||33,404,252.38|43,963,913.78
支付其他与经营活动有关的现金||62,184,650.64|60,400,591.18
经营活动现金流出小计||896,423,740.64|535,174,883.84
经营活动产生的现金流量净额||108,632,381.38|78,056,509.16
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
page|90
处置固定资产、无形资产和其他长期资产收回的现金净额||265,318.00|1,351,307.70
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,426,281,789.05|1,178,795,147.54
投资活动现金流入小计||1,426,547,107.05|1,180,146,455.24
购建固定资产、无形资产和其他长期资产支付的现金||226,415,836.90|182,201,827.04
投资支付的现金||17,400,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||252,839,342.00|
支付其他与投资活动有关的现金||1,090,000,000.00|1,168,145,533.98
投资活动现金流出小计||1,586,655,178.90|1,350,347,361.02
投资活动产生的现金流量净额||-160,108,071.85|-170,200,905.78
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||228,450,000.00|62,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||228,450,000.00|62,000,000.00
偿还债务支付的现金||79,650,000.00|79,000,000.00
分配股利、利润或偿付利息支付的现金||19,090,234.44|64,900,160.37
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||8,449.45|35,488.29
筹资活动现金流出小计||98,748,683.89|143,935,648.66
筹资活动产生的现金流量净额||129,701,316.11|-81,935,648.66
四、汇率变动对现金及现金等价物的影响||-891,438.76|3,634,995.38
五、现金及现金等价物净增加额||77,334,186.88|-170,445,049.90
加：期初现金及现金等价物余额||300,361,155.01|470,806,204.91
六、期末现金及现金等价物余额||377,695,341.89|300,361,155.01
