page|98
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,060,263,745.06|5,048,322,589.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|99
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||937,050.29|4,720,107.88
收到其他与经营活动有关的现金||108,018,334.00|134,395,736.82
经营活动现金流入小计||7,169,219,129.35|5,187,438,433.96
购买商品、接受劳务支付的现金||3,050,304,674.92|2,361,211,188.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,416,328,857.86|1,201,676,704.86
支付的各项税费||164,571,372.16|108,512,862.04
支付其他与经营活动有关的现金||1,014,906,657.57|854,641,519.64
经营活动现金流出小计||5,646,111,562.51|4,526,042,274.68
经营活动产生的现金流量净额||1,523,107,566.84|661,396,159.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,623,793.72|2,144,090.11
取得投资收益收到的现金||28,671.35|57,591.13
处置固定资产、无形资产和其他长期资产收回的现金净额||10,608,061.12|4,363,780.86
处置子公司及其他营业单位收到的现金净额|||38,907,286.50
收到其他与投资活动有关的现金|||
投资活动现金流入小计||13,260,526.19|45,472,748.60
购建固定资产、无形资产和其他长期资产支付的现金||550,653,724.76|274,923,305.95
投资支付的现金||77,000,000.00|64,505,619.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||19,960,000.00|12,640,000.00
投资活动现金流出小计||647,613,724.76|352,068,924.95
投资活动产生的现金流量净额||-634,353,198.57|-306,596,176.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||52,082,740.00|11,367,630.00
page|100
其中：子公司吸收少数股东投资收到的现金||5,932,370.00|11,367,630.00
取得借款收到的现金||463,542,264.76|137,655,086.86
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||515,625,004.76|149,022,716.86
偿还债务支付的现金||616,317,285.55|269,753,156.51
分配股利、利润或偿付利息支付的现金||112,885,673.45|121,743,973.03
其中：子公司支付给少数股东的股利、利润||20,970,015.24|34,184,989.30
支付其他与筹资活动有关的现金||800,000.00|
筹资活动现金流出小计||730,002,959.00|391,497,129.54
筹资活动产生的现金流量净额||-214,377,954.24|-242,474,412.68
四、汇率变动对现金及现金等价物的影响||-3,756,580.69|752,806.59
五、现金及现金等价物净增加额||670,619,833.34|113,078,376.84
加：期初现金及现金等价物余额||953,679,708.91|840,601,332.07
六、期末现金及现金等价物余额||1,624,299,542.25|953,679,708.91
