page|134
项目|2020 年度|2019 年度
一、营业总收入|212,913,001.28|423,447,786.61
其中：营业收入|212,913,001.28|423,447,786.61
利息收入||
已赚保费||
page|135
手续费及佣金收入||
二、营业总成本|190,879,739.28|375,036,535.61
其中：营业成本|140,919,413.55|288,220,178.77
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,831,893.84|5,146,522.86
销售费用|2,869,038.77|16,591,382.09
管理费用|27,415,073.01|41,017,633.29
研发费用|13,448,032.23|21,524,624.73
财务费用|3,396,287.88|2,536,193.87
其中：利息费用|3,486,369.90|4,288,822.64
利息收入|125,046.43|1,753,023.19
加：其他收益|1,595,622.78|2,355,775.28
投资收益（损失以“－”号填列）|-167,815.57|-27,291.59
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|15,739,706.47|
信用减值损失（损失以“-”号填列）|2,128,425.42|1,373,749.31
资产减值损失（损失以“-”号填列）|-2,300,451.02|-14,536,795.19
资产处置收益（损失以“-”号填列）|-549,648.30|-1,017,377.91
page|136
三、营业利润（亏损以“－”号填列）|38,479,101.78|36,559,310.90
加：营业外收入|617,562.15|909,287.58
减：营业外支出|757,393.08|350,000.00
四、利润总额（亏损总额以“－”号填列）|38,339,270.85|37,118,598.48
减：所得税费用|6,067,698.31|8,886,736.79
五、净利润（净亏损以“－”号填列）|32,271,572.54|28,231,861.69
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|32,271,572.54|28,231,861.69
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|32,131,143.55|26,278,327.14
2.少数股东损益|140,428.99|1,953,534.55
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|137
备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|32,271,572.54|28,231,861.69
归属于母公司所有者的综合收益总额|32,131,143.55|26,278,327.14
归属于少数股东的综合收益总额|140,428.99|1,953,534.55
八、每股收益：||
（一）基本每股收益|0.20|0.16
（二）稀释每股收益|0.20|0.16
