page|99
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,161,907,521.80|879,274,240.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|100
收到其他与经营活动有关的现金|七、78|34,993,127.34|29,679,932.17
经营活动现金流入小计||1,196,900,649.14|908,954,172.17
购买商品、接受劳务支付的现金||93,775,136.85|110,824,232.20
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||248,284,986.76|211,987,348.89
支付的各项税费||76,850,506.97|80,306,942.53
支付其他与经营活动有关的现金|七、78|217,500,777.63|193,415,028.11
经营活动现金流出小计||636,411,408.21|596,533,551.73
经营活动产生的现金流量净额||560,489,240.93|312,420,620.44
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,962,827,172.45  1,570,870,013.33
取得投资收益收到的现金||4,851,503.08|23,171,222.95
处置固定资产、无形资产和其他长期资产收回的现金净额||21,800.00|159,339.17
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||1,967,700,475.53  1,594,200,575.45
购建固定资产、无形资产和其他长期资产支付的现金||83,316,135.56|37,129,943.30
投资支付的现金|||1,826,895,097.51  2,251,900,156.80
page|101
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||48,310,301.68|148,488,520.85
支付其他与投资活动有关的现金|||
投资活动现金流出小计|||1,958,521,534.75  2,437,518,620.95
投资活动产生的现金流量净额||9,178,940.78|-843,318,045.50
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||85,563,690.00|46,915,270.00
其中：子公司吸收少数股东投资收到的现金||3,962,500.00|7,875,000.00
取得借款收到的现金||7,300,000.00|
收到其他与筹资活动有关的现金|七、78|510,000.00|90,000.00
筹资活动现金流入小计||93,373,690.00|47,005,270.00
偿还债务支付的现金|||2,000,000.00
分配股利、利润或偿付利息支付的现金||115,560,460.87|42,826,121.94
其中：子公司支付给少数股东的股利、利润||5,523,414.22|2,000,000.00
支付其他与筹资活动有关的现金|七、78|1,374,850.00|
筹资活动现金流出小计||116,935,310.87|44,826,121.94
筹资活动产生的现金流量净额||-23,561,620.87|2,179,148.06
四、汇率变动对现金及现金等价物的影响||-19,083,647.06|2,310,734.25
五、现金及现金等价物净增加额||527,022,913.78|-526,407,542.75
加：期初现金及现金等价物余额||243,075,809.96|769,483,352.71
六、期末现金及现金等价物余额||770,098,723.74|243,075,809.96
