page|51
项目|附注|2021 年度|2020 年度
一、营业总收入||235,858,311.87|255,424,660.86
其中：营业收入||235,858,311.87|255,424,660.86
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||205,488,478.00|224,090,145.65
其中：营业成本||144,139,569.30|162,548,354.62
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||14,179,563.86|16,003,655.33
销售费用||35,245,846.44|28,177,453.79
管理费用||34,632,934.39|32,793,222.85
研发费用||915,329.58|1,037,119.80
财务费用||-23,624,765.57|-16,469,660.74
其中：利息费用|||
利息收入||23,994,648.81|16,499,165.30
加：其他收益||1,994,169.96|2,328,504.90
投资收益（损失以“－”号填列）||93,260,598.10|60,261,147.20
其中：对联营企业和合营企业的投资收益||2,467,239.36|-1,707,238.14
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||2,879,375.11|-837,990.93
资产减值损失（损失以“-”号填列）||-3,571,796.44|-39,930,444.23
资产处置收益（损失以“－”||-1,136,469.80|5,181.73
page|52
号填列）|||
三、营业利润（亏损以“－”号填列）||123,795,710.80|53,160,913.88
加：营业外收入||2,021,497.93|337,575.07
减：营业外支出||1,267,845.93|1,299,750.70
四、利润总额（亏损总额以“－”号填列）||124,549,362.80|52,198,738.25
减：所得税费用||20,534,063.03|10,163,950.54
五、净利润（净亏损以“－”号填列）||104,015,299.77|42,034,787.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||104,015,299.77|42,034,787.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||99,233,155.68|39,838,468.47
2.少数股东损益（净亏损以“-”号填列）||4,782,144.09|2,196,319.24
六、其他综合收益的税后净额||-33,922,505.44|29,645,147.12
（一）归属母公司所有者的其他综合收益的税后净额||-33,922,505.44|29,645,147.12
1．不能重分类进损益的其他综合收益||-33,922,505.44|29,645,147.12
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-33,922,505.44|29,645,147.12
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||70,092,794.33|71,679,934.83
（一）归属于母公司所有者的综合收益总额||65,310,650.24|69,483,615.59
（二）归属于少数股东的综合收益总额||4,782,144.09|2,196,319.24
page|53
八、每股收益：||||
（一）基本每股收益(元/股)||0.1910|0.0767|
（二）稀释每股收益(元/股)||0.1910|0.0767|
