page|70
项目|附注|2021 年度|2020 年度
一、营业总收入||10,639,526,240.88|8,620,080,031.28
其中：营业收入||10,639,526,240.88|8,620,080,031.28
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,150,177,707.21|8,166,705,160.40
其中：营业成本||9,053,316,692.78|7,324,416,182.04
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||9,627,565.50|8,909,160.17
销售费用||174,819,807.37|305,143,309.11
管理费用||582,621,157.08|478,208,465.61
研发费用||65,286,617.47|48,027,881.53
财务费用||264,505,867.01|2,000,161.94
其中：利息费用||281,535,273.91|11,610,668.01
利息收入||18,421,877.93|10,518,486.79
加：其他收益||311,351,215.73|295,116,629.89
投资收益（损失以“－”号填列）||48,991,173.98|60,990,935.46
其中：对联营企业和合营企业的投资收益||108,722.29|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||250,892.09|-4,570,425.00
信用减值损失（损失以“-”号填列）||-4,400,100.05|-7,302,531.03
资产减值损失（损失以“-”号填列）||-25,188,193.48|-42,359,404.03
资产处置收益（损失以“－”号填列）||25,625,463.38|672,755.78
page|71
三、营业利润（亏损以“－”号填列）||845,978,985.32|755,922,831.95
加：营业外收入||10,518,271.08|17,130,401.36
减：营业外支出||17,229,944.05|7,248,572.07
四、利润总额（亏损总额以“－”号填列）||839,267,312.35|765,804,661.24
减：所得税费用||56,763,176.40|54,171,140.10
五、净利润（净亏损以“－”号填列）||782,504,135.95|711,633,521.14
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||782,504,135.95|711,633,521.14
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||737,049,233.23|669,700,032.92
2.少数股东损益（净亏损以“-”号填列）||45,454,902.72|41,933,488.22
六、其他综合收益的税后净额||538,188.66|-3,368,075.74
（一）归属母公司所有者的其他综合收益的税后净额||538,188.66|-3,368,075.74
1．不能重分类进损益的其他综合收益||538,188.66|-3,368,075.74
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||538,188.66|-3,368,075.74
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||783,042,324.61|708,265,445.40
（一）归属于母公司所有者的综合收益总额||737,587,421.89|666,331,957.18
（二）归属于少数股东的综合收益总额||45,454,902.72|41,933,488.22
八、每股收益：|||
（一）基本每股收益(元/股)||0.53|0.49
（二）稀释每股收益(元/股)||0.53|0.49
