page|104
项目|附注|2019 年度|2018 年度
一、营业总收入||2,438,059,556.10|1,649,259,977.33
其中：营业收入||2,438,059,556.10|1,649,259,977.33
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,039,107,811.03|1,370,370,167.25
其中：营业成本||1,146,637,278.62|605,823,409.10
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||19,159,970.18|20,006,526.02
page|105
销售费用||631,447,313.06|523,873,576.01
管理费用||161,299,295.35|146,668,246.53
研发费用||80,465,229.06|74,619,895.72
财务费用||98,724.76|-621,486.13
其中：利息费用||3,280,824.69|301,816.72
利息收入||16,141,756.27|2,054,542.09
加：其他收益||11,390,988.59|22,016,079.66
投资收益（损失以“－”号填列）||43,494,376.53|79,610,898.99
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||138,620.02|
信用减值损失（损失以“-”号填列）||-13,490,485.57|
资产减值损失（损失以“-”号填列）||-58,841,102.16|-60,126,087.79
资产处置收益（损失以“－”号填列）||-167,352.14|-132,862.42
三、营业利润（亏损以“－”号填列）||381,476,790.34|320,257,838.52
加：营业外收入||683,463.64|443,350.74
减：营业外支出||391,508.42|358,709.69
四、利润总额（亏损总额以“－”号填列）||381,768,745.56|320,342,479.57
减：所得税费用||54,094,215.11|39,335,451.94
五、净利润（净亏损以“－”号填列）||327,674,530.45|281,007,027.63
page|106
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||835,712.71|2,404,432.72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||2,110,391.77
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||835,712.71|294,040.95
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||328,510,243.16|283,411,460.35
（一）归属于母公司所有者的综合收益总额||303,551,695.45|283,555,627.36
（二）归属于少数股东的综合收益总额||24,958,547.71|-144,167.01
八、每股收益：|||
（一）基本每股收益(元/股)||0.76|0.70
（二）稀释每股收益(元/股)||0.76|0.70
