page|75
项目|附注|2021 年度|2020 年度
一、营业总收入||2,457,295,597.04|2,005,080,280.75
其中：营业收入||2,457,295,597.04|2,005,080,280.75
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,080,441,246.13|1,696,162,839.33
其中：营业成本||1,816,547,625.14|1,482,896,784.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||17,361,859.39|11,986,928.00
销售费用||23,562,182.66|20,476,782.56
管理费用||122,523,482.29|95,152,535.62
研发费用||94,380,624.99|76,234,848.34
财务费用||6,065,471.66|9,414,960.78
其中：利息费用||3,843,759.27|5,001,595.49
利息收入||1,895,963.21|1,400,429.96
加：其他收益||686,717.20|342,640.00
投资收益（损失以“－”号填列）||6,676,206.56|5,483,898.65
其中：对联营企业和合营企业的投资收益||2,257,368.78|261,151.73
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|76
公允价值变动收益（损失以“－”号填列）||90,054.79|
信用减值损失（损失以“-”号填列）||-336,253.10|-749,678.67
资产减值损失（损失以“-”号填列）||-3,821,016.45|-2,719,471.39
资产处置收益（损失以“－”号填列）||124,383.75|1,011,097.07
三、营业利润（亏损以“－”号填列）||380,274,443.66|312,285,927.08
加：营业外收入||18,857,680.23|27,027,321.47
减：营业外支出||3,331,481.74|4,594,372.69
四、利润总额（亏损总额以“－”号填列）||395,800,642.15|334,718,875.86
减：所得税费用||53,696,752.80|47,145,801.86
五、净利润（净亏损以“－”号填列）||342,103,889.35|287,573,074.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||342,103,889.35|287,573,074.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||311,873,329.41|259,607,696.35
2.少数股东损益（净亏损以“-”号填列）||30,230,559.94|27,965,377.65
六、其他综合收益的税后净额||-21,648.27|-81,442.79
（一）归属母公司所有者的其他综合收益的税后净额||-21,648.27|-81,442.79
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-21,648.27|-81,442.79
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
page|77
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-21,648.27|-81,442.79
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||342,082,241.08|287,491,631.21
（一）归属于母公司所有者的综合收益总额||311,851,681.14|259,526,253.56
（二）归属于少数股东的综合收益总额||30,230,559.94|27,965,377.65
八、每股收益：|||
（一）基本每股收益(元/股)||0.99|0.82
（二）稀释每股收益(元/股)||0.98|0.82
