page|84
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,333,943,323.49|1,872,284,138.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||39,009,429.86|17,981,177.57
收到其他与经营活动有关的现金|七、78|394,718,588.13|198,026,257.94
经营活动现金流入小计||2,767,671,341.48|2,088,291,574.34
购买商品、接受劳务支付的现金||2,482,648,177.09|1,504,776,023.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||76,461,001.60|65,951,400.28
支付的各项税费||395,448,968.33|256,676,711.04
支付其他与经营活动有关的现金|七、78|241,059,210.87|96,279,675.32
经营活动现金流出小计||3,195,617,357.89|1,923,683,810.59
经营活动产生的现金流量净额||-427,946,016.41|164,607,763.75
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,185,245,309.24|2,598,570,211.15
取得投资收益收到的现金||437,061,145.83|218,330,212.83
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||589,500.00
page|85
投资活动现金流入小计||4,622,306,455.07|2,817,489,923.98
购建固定资产、无形资产和其他长期资产支付的现金||990,202,186.18|541,536,173.13
投资支付的现金||5,301,379,987.34|5,082,498,170.11
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,291,582,173.52|5,624,034,343.24
投资活动产生的现金流量净额||-1,669,275,718.45|-2,806,544,419.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||5,010,515,942.94|8,307,570,109.50
发行债券收到的现金||8,874,320,000.00|3,997,347,900.00
收到其他与筹资活动有关的现金|七、78|48,000,000.00|16,000,000.00
筹资活动现金流入小计||13,932,835,942.94|12,320,918,009.50
偿还债务支付的现金||10,417,000,020.00|8,468,000,010.00
分配股利、利润或偿付利息支付的现金||1,073,998,469.58|569,016,630.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|156,000,000.00|
筹资活动现金流出小计||11,646,998,489.58|9,037,016,640.80
筹资活动产生的现金流量净额||2,285,837,453.36|3,283,901,368.70
四、汇率变动对现金及现金等价物的影响||-5,362,846.07|-8,735,295.25
五、现金及现金等价物净增加额||183,252,872.43|633,229,417.94
加：期初现金及现金等价物余额||2,252,014,361.59|1,618,784,943.65
六、期末现金及现金等价物余额||2,435,267,234.02|2,252,014,361.59
