page|84
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||791,404,399.56|294,752,616.18
结算备付金|||
拆出资金|||
交易性金融资产||1,045,000,000.00|0.00
衍生金融资产|||74,645,714.41
应收票据||2,622,224.70|2,294,338.52
应收账款||361,872,178.95|329,477,904.10
应收款项融资||129,174,228.40|231,513,122.81
预付款项||24,156,568.55|25,499,788.62
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||4,423,016.95|3,062,421.62
其中：应收利息||0.00|0.00
应收股利||0.00|0.00
买入返售金融资产|||
存货||404,696,819.41|534,007,822.46
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||15,533,120.12|19,072,537.44
流动资产合计||2,778,882,556.64|1,514,326,266.16
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||73,541,352.25|332,141,999.09
其他权益工具投资||54,532,125.76|51,101,477.00
其他非流动金融资产|||
投资性房地产|||
固定资产||464,318,935.23|571,766,402.01
在建工程||168,249,243.01|16,609,886.40
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||77,836,577.34|84,339,602.68
开发支出|||
商誉||0.00|52,149,227.09
长期待摊费用||1,550,034.39|1,675,377.56
递延所得税资产||13,805,620.69|22,962,164.27
page|85
其他非流动资产||259,899,556.25|41,380,806.59
非流动资产合计||1,113,733,444.92|1,174,126,942.69
资产总计||3,892,616,001.56|2,688,453,208.85
流动负债：|||
短期借款||0.00|499,343,841.12
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||273,022,961.87|99,712,864.62
应付账款||173,897,428.19|157,987,376.58
预收款项||420,806.69|673,711.69
合同负债||14,663,117.35|124,062,170.16
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||31,399,033.42|38,533,456.27
应交税费||34,493,072.31|31,396,048.30
其他应付款||6,983,680.85|47,261,905.93
其中：应付利息||0.00|0.00
应付股利||0.00|3,372,012.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||0.00|22,109,725.00
其他流动负债||235,430.22|16,126,746.14
流动负债合计||535,115,530.90|1,037,207,845.81
非流动负债：|||
保险合同准备金|||
长期借款||0.00|50,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||0.00|15,188,018.00
长期应付职工薪酬|||
预计负债|||
递延收益||17,796,759.64|17,627,235.87
递延所得税负债||2,467,465.25|21,759,210.98
其他非流动负债|||
非流动负债合计||20,264,224.89|104,574,464.85
负债合计||555,379,755.79|1,141,782,310.66
所有者权益（或股东权益）：|||
实收资本（或股本）||339,121,541.00|203,840,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|86
资本公积||1,798,980,309.70|479,866,090.76
减：库存股|||
其他综合收益||744,366.61|546,051.34
专项储备|||
盈余公积||69,459,944.75|42,109,002.98
一般风险准备|||
未分配利润||1,128,930,083.71|795,909,846.98
归属于母公司所有者权益（或股东权益）合计||3,337,236,245.77|1,522,270,992.06
少数股东权益|||24,399,906.13
所有者权益（或股东权益）合计||3,337,236,245.77|1,546,670,898.19
负债和所有者权益（或股东权益）总计||3,892,616,001.56|2,688,453,208.85
