page|84
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,683,467,174.35|3,158,141,864.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||356,734,741.82|140,764,458.17
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,813,267.30|1,173,619.14
收到其他与经营活动有关的现金||947,112,629.81|1,496,096,201.33
经营活动现金流入小计||5,010,127,813.28|4,796,176,143.01
购买商品、接受劳务支付的现金||2,288,461,335.56|2,288,380,339.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|85
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||244,977,534.43|193,045,353.89
支付的各项税费||350,601,355.37|223,936,870.63
支付其他与经营活动有关的现金||511,704,451.35|739,042,330.34
经营活动现金流出小计||3,395,744,676.71|3,444,404,894.60
经营活动产生的现金流量净额||1,614,383,136.57|1,351,771,248.41
二、投资活动产生的现金流量：|||
收回投资收到的现金||553,237,937.51|1,540,245,886.17
取得投资收益收到的现金||29,797,208.54|14,282,160.11
处置固定资产、无形资产和其他长期资产收回的现金净额||324,670.42|479,011.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||2,316,811.73
投资活动现金流入小计||583,359,816.47|1,557,323,869.01
购建固定资产、无形资产和其他长期资产支付的现金||14,410,927.87|23,241,517.56
投资支付的现金||550,966,800.65|1,010,027,762.29
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||565,377,728.52|1,033,269,279.85
投资活动产生的现金流量净额||17,982,087.95|524,054,589.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||937,500.00|
其中：子公司吸收少数股东投资收到的现金||937,500.00|
取得借款收到的现金||1,039,916,876.02|775,860,000.00
收到其他与筹资活动有关的现金||519,250,000.00|333,000,000.00
筹资活动现金流入小计||1,560,104,376.02|1,108,860,000.00
偿还债务支付的现金||1,653,570,000.00|597,000,000.00
分配股利、利润或偿付利息支付的现金||348,678,605.71|244,510,937.86
其中：子公司支付给少数股东的股利、利润||40,500,000.00|45,500,000.00
支付其他与筹资活动有关的现金||523,563,480.98|534,523,109.99
筹资活动现金流出小计||2,525,812,086.69|1,376,034,047.85
筹资活动产生的现金流量净额||-965,707,710.67|-267,174,047.85
四、汇率变动对现金及现金等价物的|||
page|86
影响|||
五、现金及现金等价物净增加额||666,657,513.85|1,608,651,789.72
加：期初现金及现金等价物余额||4,418,179,425.90|2,809,527,636.18
六、期末现金及现金等价物余额||5,084,836,939.75|4,418,179,425.90
