page|87
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|2,339,155,195.25|1,702,668,903.48
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|463,861,208.38|541,491,251.64
应收账款|七、5|2,503,968,574.77|2,250,430,793.26
应收款项融资|七、6|101,673,986.36|73,504,970.86
预付款项|七、7|94,412,096.56|64,152,574.37
应收保费|||
page|88
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|52,738,778.12|64,774,665.70
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|1,698,371,014.87|1,823,620,554.07
合同资产|七、10|889,962,335.31|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|11,904,387.43|5,540,449.88
流动资产合计||8,156,047,577.05|6,526,184,163.26
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|41,221,361.69|27,293,655.78
其他非流动金融资产|||
投资性房地产|七、20|2,358,878.93|2,527,370.21
固定资产|七、21|740,417,536.68|761,255,303.11
在建工程|七、22|191,692,573.82|58,070,602.61
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|261,866,836.54|256,350,298.66
开发支出|||
商誉|||
长期待摊费用|七、29|2,655,337.17|3,387,037.16
递延所得税资产|七、30|24,414,207.53|17,030,943.99
其他非流动资产|七、31|42,062,398.64|32,704,546.60
非流动资产合计||1,306,689,131.00|1,158,619,758.12
page|89
资产总计||9,462,736,708.05|7,684,803,921.38
流动负债：|||
短期借款|七、32|334,600,000.00|390,600,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|276,344,067.21|177,996,534.35
应付账款|七、36|979,894,113.75|728,677,596.62
预收款项|七、37||243,648,250.88
合同负债|七、38|288,632,821.35|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|41,258,284.54|68,913,981.01
应交税费|七、40|59,337,734.90|74,313,915.90
其他应付款|七、41|383,293,377.37|1,556,744,246.80
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|8,150,000.00|8,850,000.00
其他流动负债|七、44|15,315,539.27|
流动负债合计||2,386,825,938.39|3,249,744,525.56
非流动负债：|||
保险合同准备金|||
长期借款|七、45|154,351,475.20|193,331,030.47
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
page|90
长期应付款|||
长期应付职工薪酬|七、49|59,500,000.00|68,040,000.00
预计负债|七、50|5,551,042.52|1,050,206.25
递延收益|七、51|27,521,863.22|14,412,896.84
递延所得税负债|||
其他非流动负债|||
非流动负债合计||246,924,380.94|276,834,133.56
负债合计||2,633,750,319.33|3,526,578,659.12
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|710,629,386.00|631,668,138.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|3,008,477,582.80|973,153,391.29
减：库存股|||
其他综合收益|七、57|-3,554,345.77|-6,060,651.68
专项储备|||
盈余公积|七、59|50,480,358.65|45,416,376.50
一般风险准备|||
未分配利润|七、60|3,062,953,407.04|2,514,048,008.15
归属于母公司所有者权益（或股东权益）合计||6,828,986,388.72|4,158,225,262.26
少数股东权益|||
所有者权益（或股东权益）合计||6,828,986,388.72|4,158,225,262.26
负债和所有者权益（或股东权益）总计||9,462,736,708.05|7,684,803,921.38
