page|81
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|15,551,720,644.16|15,899,674,039.23
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
page|82
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|15,924,208.55|30,172,266.95
收到其他与经营活动有关的现金|177,720,266.41|95,835,918.93
经营活动现金流入小计|15,745,365,119.12|16,025,682,225.11
购买商品、接受劳务支付的现金|10,952,387,942.71|11,379,496,410.92
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,118,649,772.36|1,047,362,565.21
支付的各项税费|837,660,866.75|712,577,832.33
支付其他与经营活动有关的现金|352,492,899.45|320,534,837.35
经营活动现金流出小计|13,261,191,481.27|13,459,971,645.81
经营活动产生的现金流量净额|2,484,173,637.85|2,565,710,579.30
二、投资活动产生的现金流量：||
收回投资收到的现金|50,483,000.00|40,423,000.00
取得投资收益收到的现金|258,187,102.22|422,753,412.28
处置固定资产、无形资产和其他长期资产收回的现金净额|8,883,279.00|4,791,186.01
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|16,110,838.80|
投资活动现金流入小计|333,664,220.02|467,967,598.29
购建固定资产、无形资产和其他长期资产支付的现金|1,476,883,615.70|1,874,399,435.17
投资支付的现金|367,926,006.81|259,231,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||424,725.36
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,844,809,622.51|2,134,055,160.53
投资活动产生的现金流量净额|-1,511,145,402.49|-1,666,087,562.24
三、筹资活动产生的现金流量：||
吸收投资收到的现金|62,200,000.00|76,470,000.00
其中：子公司吸收少数股东投资收到的现金|62,200,000.00|76,470,000.00
取得借款收到的现金|10,186,751,426.20|12,278,607,685.86
收到其他与筹资活动有关的现金|352,500,000.00|
筹资活动现金流入小计|10,601,451,426.20|12,355,077,685.86
page|83
偿还债务支付的现金|10,390,517,515.27|11,867,772,182.54
分配股利、利润或偿付利息支付的现金|1,011,663,885.44|1,168,177,726.80
其中：子公司支付给少数股东的股利、利润|184,445,220.29|387,106,998.47
支付其他与筹资活动有关的现金|80,201,050.74|86,641,711.86
筹资活动现金流出小计|11,482,382,451.45|13,122,591,621.20
筹资活动产生的现金流量净额|-880,931,025.25|-767,513,935.34
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|92,097,210.11|132,109,081.72
加：期初现金及现金等价物余额|1,861,794,425.53|1,729,685,343.81
六、期末现金及现金等价物余额|1,953,891,635.64|1,861,794,425.53
