page|63
项目|附注|2021 年度|2020 年度
一、营业总收入||14,468,286,865.78|13,851,620,571.49
其中：营业收入|七、61|14,468,286,865.78|13,851,620,571.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||13,373,257,939.98|12,760,635,104.80
其中：营业成本|七、61|11,317,515,527.09|10,880,548,502.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|63,973,941.07|54,184,557.09
销售费用|||
管理费用|七、64|1,510,314,676.78|1,299,909,741.11
研发费用|七、65|144,468,399.37|165,753,060.15
财务费用|七、66|336,985,395.67|360,239,243.95
其中：利息费用||401,405,147.47|431,198,565.46
利息收入||69,596,984.74|72,470,391.30
加：其他收益|七、67|65,015,246.54|35,324,715.33
投资收益（损失以“－”号填列）|七、68|685,905,756.42|377,788,853.31
其中：对联营企业和合营企业的投资收益||312,287,662.28|357,051,939.97
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-2,392,478.18|-23,451,067.16
资产减值损失（损失以“-”号填列）|七、72|-20,995,384.32|
资产处置收益（损失以“－”号填列）|七、73|3,292,324.06|-5,727,435.16
三、营业利润（亏损以“－”号填列）||1,825,854,390.32|1,474,920,533.01
加：营业外收入|七、74|26,850,624.97|14,385,850.08
减：营业外支出|七、75|43,493,330.30|17,915,586.63
四、利润总额（亏损总额以“－”号填列）||1,809,211,684.99|1,471,390,796.46
减：所得税费用|七、76|430,846,328.43|344,234,563.75
五、净利润（净亏损以“－”号填列）||1,378,365,356.56|1,127,156,232.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,378,365,356.56|1,127,156,232.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||972,831,399.50|686,723,625.75
2.少数股东损益（净亏损以“-”号填列）||405,533,957.06|440,432,606.96
六、其他综合收益的税后净额|七、77|-217,041,692.13|8,043,050.27
（一）归属母公司所有者的其他综合收益的税后净额||-141,464,630.08|4,916,225.93
1．不能重分类进损益的其他综合收益||-141,464,630.08|4,916,225.93
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-141,464,630.08|4,916,225.93
page|64
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-75,577,062.05|3,126,824.34
七、综合收益总额||1,161,323,664.43|1,135,199,282.98
（一）归属于母公司所有者的综合收益总额||831,366,769.42|691,639,851.68
（二）归属于少数股东的综合收益总额||329,956,895.01|443,559,431.30
八、每股收益：|||
（一）基本每股收益(元/股)||0.34|0.24
（二）稀释每股收益(元/股)||0.34|0.24
