page|120
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|670,094,897.10|332,942,434.90
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得||
page|121
的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,635,652.43|4,075,217.31
收到其他与经营活动有关的现金|15,863,754.33|10,566,715.59
经营活动现金流入小计|688,594,303.86|347,584,367.80
购买商品、接受劳务支付的现金|519,583,114.48|232,643,217.37
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|62,136,216.49|37,472,065.35
支付的各项税费|18,649,953.49|12,187,690.21
支付其他与经营活动有关的现金|43,393,787.08|24,017,917.76
经营活动现金流出小计|643,763,071.54|306,320,890.69
经营活动产生的现金流量净额|44,831,232.32|41,263,477.11
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|14,563.12|731,384.88
page|122
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|14,563.12|731,384.88
购建固定资产、无形资产和其他长期资产支付的现金|103,297,953.59|52,251,245.50
投资支付的现金||895,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|103,297,953.59|53,146,245.50
投资活动产生的现金流量净额|-103,283,390.47|-52,414,860.62
三、筹资活动产生的现金流量：||
吸收投资收到的现金|287,281,037.75|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|359,851,346.39|233,406,430.90
收到其他与筹资活动有关的现金|62,138.88|205,506.77
筹资活动现金流入小计|647,194,523.02|233,611,937.67
偿还债务支付的现金|452,850,778.97|207,575,404.71
分配股利、利润或偿付利息支付的现金|8,164,480.27|10,583,878.46
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|45,745,912.64|4,479,443.05
筹资活动现金流出小计|506,761,171.88|222,638,726.22
筹资活动产生的现金流量净额|140,433,351.14|10,973,211.45
四、汇率变动对现金及现金等价物的影响|-3,007,163.63|-2,206,964.84
五、现金及现金等价物净增加额|78,974,029.36|-2,385,136.90
加：期初现金及现金等价物余额|42,412,646.44|44,797,783.34
page|123
六、期末现金及现金等价物余额|121,386,675.80|42,412,646.44
