page|83
项目|附注|2020 年度|2019 年度
一、营业总收入||16,384,757,725.42|13,880,075,062.56
其中：营业收入||16,384,757,725.42|13,880,075,062.56
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||13,611,242,662.44|13,553,750,846.79
其中：营业成本||11,627,998,603.99|11,247,011,357.26
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||53,672,875.28|62,331,365.54
销售费用||56,192,440.62|49,296,479.12
管理费用||793,535,340.77|838,091,104.79
研发费用||17,551,957.50|15,119,494.78
财务费用||1,062,291,444.28|1,341,901,045.30
其中：利息费用||1,090,518,188.23|1,471,139,906.97
利息收入||101,643,530.54|103,782,213.57
加：其他收益||37,825,103.39|58,179,662.76
投资收益（损失以“－”号填列）||915,228,890.31|719,574,012.99
其中：对联营企业和合营企业的投资收益||939,753,061.37|716,649,110.98
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-3,512,322.71|-122,434.58
信用减值损失（损失以“-”号填列）||6,751,420.84|-3,208,345.92
资产减值损失（损失以“-”号填列）||-842,184,873.68|-23,779,294.21
资产处置收益（损失以“－”号填列）||32,632.80|-902,149.60
三、营业利润（亏损以“－”号填列）||2,887,655,913.93|1,076,065,667.21
加：营业外收入||14,058,176.64|17,375,660.91
减：营业外支出||6,575,520.54|73,702,461.75
四、利润总额（亏损总额以“－”号填列）||2,895,138,570.03|1,019,738,866.37
page|84
减：所得税费用||272,590,004.89|330,383,806.11
五、净利润（净亏损以“－”号填列）||2,622,548,565.14|689,355,060.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,622,548,565.14|689,355,060.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,372,519,124.56|431,608,020.77
2.少数股东损益（净亏损以“-”号填列）||250,029,440.58|257,747,039.49
六、其他综合收益的税后净额||-898,729,030.39|-143,787,462.62
（一）归属母公司所有者的其他综合收益的税后净额||-777,243,508.36|-27,466,947.04
1．不能重分类进损益的其他综合收益||30,848,741.64|51,986,867.72
（1）重新计量设定受益计划变动额||4,026,196.88|2,980,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||26,822,544.76|49,006,867.72
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-808,092,250.00|-79,453,814.76
（1）权益法下可转损益的其他综合收益||-215,239,246.94|-122,675,387.79
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||-111,140,968.87|-110,060,288.18
（6）外币财务报表折算差额||-477,153,679.59|148,723,506.61
（7）其他||-4,558,354.60|4,558,354.60
（二）归属于少数股东的其他综合收益的税后净额||-121,485,522.03|-116,320,515.58
七、综合收益总额||1,723,819,534.75|545,567,597.64
（一）归属于母公司所有者的综合收益总额||1,595,275,616.20|404,141,073.73
（二）归属于少数股东的综合收益总额||128,543,918.55|141,426,523.91
八、每股收益：|||
（一）基本每股收益(元/股)||0.5180|0.1070
（二）稀释每股收益(元/股)||0.5177|0.1070
