page|74
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,331,095,712.89|1,165,951,262.36
客户存款和同业存放款项净增加额|||
page|75
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|28,256,165.69|26,860,512.61
经营活动现金流入小计||1,359,351,878.58|1,192,811,774.97
购买商品、接受劳务支付的现金||819,154,699.84|799,986,679.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||132,864,702.76|114,843,338.67
支付的各项税费||109,945,770.78|95,878,530.90
支付其他与经营活动有关的现金|七、78|49,805,815.18|61,861,908.36
经营活动现金流出小计||1,111,770,988.56|1,072,570,457.71
经营活动产生的现金流量净额||247,580,890.02|120,241,317.26
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,030,000,000.00|3,200,000,000.00
取得投资收益收到的现金||34,736,167.87|33,574,859.30
处置固定资产、无形资产和其他长期资产收回的现金净额||259,194.60|279,617.60
处置子公司及其他营业单位收到的现金净额|||0
收到其他与投资活动有关的现金|||0
投资活动现金流入小计||3,064,995,362.47|3,233,854,476.90
购建固定资产、无形资产和其他长期资产支付的现金||95,292,767.29|79,169,076.97
投资支付的现金||3,429,700,000.00|3,220,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|300,000.00|
投资活动现金流出小计||3,525,292,767.29|3,299,169,076.97
投资活动产生的现金流量净额||-460,297,404.82|-65,314,600.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||38,590,592.00|
page|76
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||38,590,592.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||98,577,920.00|24,397,950.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,192,390.86|
筹资活动现金流出小计||100,770,310.86|24,397,950.00
筹资活动产生的现金流量净额||-62,179,718.86|-24,397,950.00
四、汇率变动对现金及现金等价物的影响||-1,271.30|-5,358.14
五、现金及现金等价物净增加额||-274,897,504.96|30,523,409.05
加：期初现金及现金等价物余额||436,889,195.98|406,365,786.93
六、期末现金及现金等价物余额||161,991,691.02|436,889,195.98
