page|108
项目|附注|2019 年度|2018 年度
一、营业总收入||696,172,449.05|572,861,387.91
其中：营业收入|七、61|696,172,449.05|572,861,387.91
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||817,587,333.89|615,034,736.54
其中：营业成本|七、61|532,852,790.41|418,848,900.73
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|13,504,978.89|17,929,634.62
page|109
销售费用|七、63|50,610,969.39|31,675,814.63
管理费用|七、64|160,828,818.59|127,744,214.62
研发费用|七、65|61,277,295.24|55,456,285.68
财务费用|七、66|-1,487,518.63|-36,620,113.74
其中：利息费用||8,147,125.87|12,834,332.10
利息收入||10,054,107.51|49,904,339.77
加：其他收益|七、67|19,144,367.17|15,001,450.86
投资收益（损失以“－”号填列）|七、68|2,630,309.14|15,215,689.06
其中：对联营企业和合营企业的投资收益||-2,825,846.17|112,877.75
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||-135,376,904.25
信用减值损失（损失以“-”号填列）|七、71|-335,422,681.37|
资产减值损失（损失以“-”号填列）|七、72|-114,015,252.87|-1,366,664,146.32
资产处置收益（损失以“－”号填列）|七、73|-8,431,634.39|-6,632,728.35
三、营业利润（亏损以“－”号填列）||-557,509,777.16|-1,520,629,987.63
加：营业外收入|七、74|188,232,644.49|1,977,788.72
减：营业外支出|七、75|7,324,485.28|376,509,704.19
四、利润总额（亏损总额以“－”号填列）||-376,601,617.95|-1,895,161,903.10
减：所得税费用|七、76|-12,267,352.65|19,762,556.74
五、净利润（净亏损以“－”号填列）||-364,334,265.30|-1,914,924,459.84
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-364,334,265.30|-1,914,924,459.84
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-369,497,677.89|-1,894,614,846.13
2.少数股东损益（净亏损以“-”号填列）||5,163,412.59|-20,309,613.71
六、其他综合收益的税后净额||274,911.07|
（一）归属母公司所有者的其他综合收益的税后净额||274,911.07|
1．不能重分类进损益的其他综合收益||274,911.07|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||274,911.07|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益|||
page|110
的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-364,059,354.23|-1,914,924,459.84
（一）归属于母公司所有者的综合收益总额||-369,222,766.82|-1,894,614,846.13
（二）归属于少数股东的综合收益总额||5,163,412.59|-20,309,613.71
八、每股收益：|||
（一）基本每股收益(元/股)||-0.1854|-0.9507
（二）稀释每股收益(元/股)||-0.1854|-0.9507
