page|90
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||698,911,240.79|446,521,768.18
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,839,097.08|2,015,367.66
收到其他与经营活动有关的现金|（四十八）|7,811,852.64|7,944,640.33
经营活动现金流入小计||713,562,190.51|456,481,776.17
购买商品、接受劳务支付的现金||482,716,251.89|260,555,441.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项|||
page|91
净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||113,841,678.85|94,533,079.15
支付的各项税费||20,845,372.21|33,059,065.98
支付其他与经营活动有关的现金|（四十八）|33,751,824.43|28,184,610.66
经营活动现金流出小计||651,155,127.38|416,332,197.76
经营活动产生的现金流量净额||62,407,063.13|40,149,578.41
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||12,842,925.65|
处置固定资产、无形资产和其他长期资产收回的现金净额||771,500.00|1,090,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|（四十八）|345,000,000.00|
投资活动现金流入小计||358,614,425.65|1,090,000.00
购建固定资产、无形资产和其他长期资产支付的现金||194,268,751.71|113,898,373.13
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|（四十八）|265,762,493.65|140,000,000.00
投资活动现金流出小计||460,031,245.36|253,898,373.13
投资活动产生的现金流量净额||-101,416,819.71|-252,808,373.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||537,574,400.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||16,000,000.00|96,000,000.00
page|92
收到其他与筹资活动有关的现金|（四十八）|56,964,987.37|8,983,000.00
筹资活动现金流入小计||72,964,987.37|642,557,400.00
偿还债务支付的现金||36,000,000.00|162,000,000.00
分配股利、利润或偿付利息支付的现金||44,963,361.14|4,733,721.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（四十八）|29,599,035.11|27,063,682.60
筹资活动现金流出小计||110,562,396.25|193,797,403.73
筹资活动产生的现金流量净额||-37,597,408.88|448,759,996.27
四、汇率变动对现金及现金等价物的影响||-44,553.59|-100,396.60
五、现金及现金等价物净增加额||-76,651,719.05|236,000,804.95
加：期初现金及现金等价物余额||301,306,137.32|65,305,332.37
六、期末现金及现金等价物余额||224,654,418.27|301,306,137.32
