page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||5,269,266,497.93|4,525,252,828.79
其中：营业收入||5,269,266,497.93|4,525,252,828.79
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,836,112,663.61|4,238,737,276.85
其中：营业成本||3,189,146,633.71|2,767,979,596.25
利息支出||-|-
手续费及佣金支出||-|-
退保金||-|-
赔付支出净额||-|-
提取保险责任准备金净额||-|-
保单红利支出||-|-
分保费用||-|-
税金及附加||6,308,607.24|6,367,709.64
销售费用||804,645,302.82|701,331,579.01
管理费用||482,917,160.35|441,738,942.09
研发费用||324,022,662.29|290,846,930.51
财务费用||29,072,297.20|30,472,519.35
其中：利息费用||37,635,429.78|35,244,283.80
利息收入||9,965,136.05|5,788,171.21
加：其他收益||35,158,305.46|42,804,380.46
投资收益（损失以“－”号填列）||41,775,835.92|-2,251,011.74
其中：对联营企业和合营企业的投资收益||-3,448,259.94|-2,501,889.46
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|80
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-24,277,104.68|
资产减值损失（损失以“-”号填列）||-1,763,592.09|-14,629,648.88
资产处置收益（损失以“－”号填列）||-12,279.26|-480,038.62
三、营业利润（亏损以“－”号填列）||484,034,999.67|311,959,233.16
加：营业外收入||16,243,302.48|11,565,971.72
减：营业外支出||4,554,679.41|2,749,056.57
四、利润总额（亏损总额以“－”号填列）||495,723,622.74|320,776,148.31
减：所得税费用||80,459,287.53|65,382,309.79
五、净利润（净亏损以“－”号填列）||415,264,335.21|255,393,838.52
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||415,264,335.21|255,393,838.52
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||402,331,127.66|233,321,406.03
2.少数股东损益（净亏损以“-”号填列）||12,933,207.55|22,072,432.49
六、其他综合收益的税后净额||754,168.79|1,043,346.76
（一）归属母公司所有者的其他综合收益的税后净额||754,168.79|1,043,346.76
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||754,168.79|1,043,346.76
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||754,168.79|1,043,346.76
（9）其他|||
page|81
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||416,018,504.00|256,437,185.28
（一）归属于母公司所有者的综合收益总额||403,085,296.45|234,364,752.79
（二）归属于少数股东的综合收益总额||12,933,207.55|22,072,432.49
八、每股收益：|||
（一）基本每股收益(元/股)||0.88|0.51
（二）稀释每股收益(元/股)||0.88|0.51
