page|102
项目|2021 年度|2020 年度
一、营业总收入|2,338,738,028.36|2,436,379,031.28
其中：营业收入|2,338,738,028.36|2,436,379,031.28
利息收入||
已赚保费||
手续费及佣金收入||
page|103
二、营业总成本|2,190,990,763.41|2,124,842,264.05
其中：营业成本|1,566,930,905.13|1,515,354,232.59
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|20,069,096.57|18,487,992.16
销售费用|395,028,058.09|377,638,502.29
管理费用|143,379,518.70|150,012,748.43
研发费用|65,164,461.89|74,725,826.94
财务费用|418,723.03|-11,377,038.36
其中：利息费用|11,454,602.18|4,534,522.18
利息收入|11,448,502.33|16,236,272.44
加：其他收益|28,430,256.18|28,929,910.65
投资收益（损失以“－”号填列）|2,263,992.82|648,953.38
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|30,372.06|-5,454,747.42
资产减值损失（损失以“-”号填列）||
资产处置收益（损失以“-”号填列）|415,649.30|37,480.94
三、营业利润（亏损以“－”号填列）|178,887,535.31|335,698,364.78
page|104
加：营业外收入|8,946,301.25|6,988,834.64
减：营业外支出|5,961,855.07|2,388,311.62
四、利润总额（亏损总额以“－”号填列）|181,871,981.49|340,298,887.80
减：所得税费用|37,058,433.74|54,227,778.48
五、净利润（净亏损以“－”号填列）|144,813,547.75|286,071,109.32
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|144,813,547.75|286,071,109.32
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|144,579,707.26|282,172,604.89
2.少数股东损益|233,840.49|3,898,504.43
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
page|105
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|144,813,547.75|286,071,109.32
归属于母公司所有者的综合收益总额|144,579,707.26|282,172,604.89
归属于少数股东的综合收益总额|233,840.49|3,898,504.43
八、每股收益：||
（一）基本每股收益|0.282|0.550
（二）稀释每股收益|0.282|0.550
