page|107
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,486,795,888.23|2,778,999,130.72
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|83,306,785.88|70,866,068.67
经营活动现金流入小计|2,570,102,674.11|2,849,865,199.39
购买商品、接受劳务支付的现金|1,507,835,050.11|1,875,931,402.47
客户贷款及垫款净增加额||
page|108
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|286,265,632.89|253,995,949.34
支付的各项税费|200,352,976.86|213,124,655.80
支付其他与经营活动有关的现金|260,179,777.75|381,494,017.46
经营活动现金流出小计|2,254,633,437.61|2,724,546,025.07
经营活动产生的现金流量净额|315,469,236.50|125,319,174.32
二、投资活动产生的现金流量：||
收回投资收到的现金||40,000,000.00
取得投资收益收到的现金|2,263,992.82|648,953.38
处置固定资产、无形资产和其他长期资产收回的现金净额|15,207,879.12|1,070,212.71
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|17,471,871.94|41,719,166.09
购建固定资产、无形资产和其他长期资产支付的现金|193,818,862.41|90,345,648.05
投资支付的现金|22,459,063.37|80,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|216,277,925.78|170,345,648.05
投资活动产生的现金流量净额|-198,806,053.84|-128,626,481.96
三、筹资活动产生的现金流量：||
吸收投资收到的现金|-198,656,160.86|-4,354,131.18
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|151,000,000.00|125,000,000.00
收到其他与筹资活动有关的现金|11,316,950.00|8,150,700.00
page|109
筹资活动现金流入小计|-36,339,210.86|128,796,568.82
偿还债务支付的现金|146,000,000.00|123,600,000.00
分配股利、利润或偿付利息支付的现金|74,224,307.47|55,889,130.40
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|42,204,380.36|3,794,818.80
筹资活动现金流出小计|262,428,687.83|183,283,949.20
筹资活动产生的现金流量净额|-298,767,898.69|-54,487,380.38
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-182,104,716.03|-57,794,688.02
加：期初现金及现金等价物余额|985,032,564.61|1,042,827,252.63
六、期末现金及现金等价物余额|802,927,848.58|985,032,564.61
