page|110
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|1|481,992,954.71|249,730,437.86
结算备付金|||
拆出资金|||
交易性金融资产|2||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|3|42,525,023.07|124,705,894.66
应收账款|4|835,189,414.55|418,125,458.78
应收款项融资|5|92,489,884.56|
预付款项|6|4,217,007.23|1,379,687.79
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|7|28,911,745.81|15,245,017.54
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|8|335,114,058.50|271,733,845.58
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|9|67,903,181.66|37,409,936.95
流动资产合计||1,888,343,270.09|1,118,330,279.16
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||4,295,000
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|10|65,169,866.96|
其他权益工具投资|||
其他非流动金融资产|11|4,295,000.00|
投资性房地产|||
固定资产|12|385,697,913.08|197,633,247.64
在建工程|13|1,300,969,240.80|412,797,537.10
生产性生物资产|||
油气资产|||
使用权资产|||
page|111
无形资产|14|188,021,775.54|90,126,391.75
开发支出|||
商誉|15|575,500,804.45|
长期待摊费用|||
递延所得税资产|16|26,489,543.19|15,289,483.06
其他非流动资产|17|3,311,500.00|
非流动资产合计||2,549,455,644.02|720,141,659.55
资产总计||4,437,798,914.11|1,838,471,938.71
流动负债：|||
短期借款|18|419,732,360.25|320,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|19|104,664,432.25|59,900,000.00
应付账款|20|311,381,487.75|179,257,200.09
预收款项|21|27,019,672.80|13,844,532.22
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|22|29,971,325.06|11,052,320.39
应交税费|23|31,576,943.38|11,157,755.35
其他应付款|24|23,398,503.82|19,212,616.29
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|25|8,013,372.64|
其他流动负债|||
流动负债合计||955,758,097.95|614,424,424.34
非流动负债：|||
保险合同准备金|||
长期借款|26|580,423,978.69|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|27|2,869,679.05|
预计负债|||
递延收益|28|2,543,916.67|2,001,916.67
递延所得税负债|||
其他非流动负债|||
非流动负债合计||585,837,574.41|2,001,916.67
page|112
负债合计||1,541,595,672.36|616,426,341.01
所有者权益（或股东权益）：|||
实收资本（或股本）|29|304,418,146.00|126,980,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|30|1,709,660,013.80|417,098,159.80
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|31|74,836,674.07|60,953,948.93
一般风险准备|||
未分配利润|32|764,200,095.82|583,388,880.53
归属于母公司所有者权益（或股东权益）合计||2,853,114,929.69|1,188,420,989.26
少数股东权益||43,088,312.06|33,624,608.44
所有者权益（或股东权益）合计||2,896,203,241.75|1,222,045,597.70
负债和所有者权益（或股东权益）总计||4,437,798,914.11|1,838,471,938.71
