page|114
项目|附注|2019 年度|2018 年度
一、营业总收入||1,746,775,122.40|1,087,583,506.35
其中：营业收入|1|1,746,775,122.40|1,087,583,506.35
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,430,530,942.4|969,219,160.56
其中：营业成本|1|1,163,712,278.98|838,082,265.87
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|12,235,386.25|6,420,596.83
销售费用|3|123,843,554.29|53,477,365.80
管理费用|4|90,023,071.35|50,050,254.29
研发费用|5|19,824,019.28|14,814,241.11
财务费用|6|20,892,632.25|6,374,436.66
page|115
其中：利息费用||26,859,149.43|11,890,206.10
利息收入||5,401,031.23|867,075.20
加：其他收益|7|8,483,661.41|2,910,275.96
投资收益（损失以“－”号填列）|8|1,343,491.49|2,989,611.55
其中：对联营企业和合营企业的投资收益||-830,133.04|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|9|-22,552,517.55|
资产减值损失（损失以“-”号填列）|10|-12,839,989.00|-13,072,572.98
资产处置收益（损失以“－”号填列）|11|-2,173,459.57|15,823.37
三、营业利润（亏损以“－”号填列）||288,505,366.78|111,207,483.69
加：营业外收入|12|617,311.36|472,599.41
减：营业外支出|13|4,742,957.44|2,506,120.97
四、利润总额（亏损总额以“－”号填列）||284,379,720.7|109,173,962.13
减：所得税费用|14|65,754,677.36|28,834,374.12
五、净利润（净亏损以“－”号填列）||218,625,043.34|80,339,588.01
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||218,625,043.34|80,339,588.01
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||222,961,339.72|81,920,128.68
2.少数股东损益（净亏损以“-”号填列）||-4,336,296.38|-1,580,540.67
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|116
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||218,625,043.34|80,339,588.01
（一）归属于母公司所有者的综合收益总额||222,961,339.72|81,920,128.68
（二）归属于少数股东的综合收益总额||-4,336,296.38|-1,580,540.67
八、每股收益：|||
（一）基本每股收益(元/股)||0.75|0.46
（二）稀释每股收益(元/股)||0.75|0.46
