page|67
项目|附注|2020 年度|2019 年度
一、营业总收入||22,397,484,725.35|23,652,555,273.50
其中：营业收入||22,397,484,725.35|23,652,555,273.50
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||20,255,271,793.57|21,875,861,303.06
其中：营业成本||16,129,475,746.51|18,748,623,502.76
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||660,517,719.48|679,256,593.78
销售费用||945,991,852.88|219,197,841.37
管理费用||827,903,020.38|707,754,410.53
研发费用||485,964,019.20|404,201,730.64
财务费用||1,205,419,435.12|1,116,827,223.98
其中：利息费用||1,297,896,185.47|1,250,975,119.88
利息收入||145,842,572.56|171,652,387.33
加：其他收益||125,828,693.70|11,818,186.78
投资收益（损失以“－”号填列）||107,131,249.64|68,881,799.55
其中：对联营企业和合营企业的投资收益||84,590,665.51|68,987,320.82
以摊余成本计量的金融|||
page|68
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||64,521,601.80|-185,922,832.52
资产减值损失（损失以“-”号填列）||5,278,202.16|
资产处置收益（损失以“－”号填列）||239,177.97|746,509.00
三、营业利润（亏损以“－”号填列）||2,445,211,857.05|1,672,217,633.25
加：营业外收入||45,827,328.95|72,700,407.59
减：营业外支出||278,668,312.70|29,285,486.36
四、利润总额（亏损总额以“－”号填列）||2,212,370,873.30|1,715,632,554.48
减：所得税费用||584,850,833.43|388,509,205.37
五、净利润（净亏损以“－”号填列）||1,627,520,039.87|1,327,123,349.11
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,627,520,039.87|1,327,123,349.11
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,387,526,653.36|1,153,319,269.13
2.少数股东损益（净亏损以“-”号填列）||239,993,386.51|173,804,079.98
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综|||
page|69
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,627,520,039.87|1,327,123,349.11
（一）归属于母公司所有者的综合收益总额||1,387,526,653.36|1,153,319,269.13
（二）归属于少数股东的综合收益总额||239,993,386.51|173,804,079.98
八、每股收益：|||
（一）基本每股收益(元/股)||0.6046|0.4942
（二）稀释每股收益(元/股)||0.6046|0.4942
