page|122
项目|附注|2021 年度|2020 年度
一、营业总收入||8,956,568,695.82|5,567,617,516.91
其中：营业收入||8,956,568,695.82|5,567,617,516.91
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,875,927,576.94|4,012,790,490.31
其中：营业成本||6,364,906,640.68|3,616,143,741.90
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||25,446,534.62|30,109,549.82
销售费用||13,158,673.83|15,031,532.79
管理费用||172,443,175.77|172,408,185.85
研发费用||319,622,768.68|212,309,620.28
page|123
财务费用||-19,650,216.64|-33,212,140.33
其中：利息费用||15,109,560.91|10,628,877.95
利息收入||19,701,981.71|18,187,342.93
加：其他收益||15,070,415.39|12,315,191.25
投资收益（损失以“－”号填列）||10,573,336.28|13,398,019.57
其中：对联营企业和合营企业的投资收益||10,573,336.28|12,931,689.87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-3,452,525.27|-12,077,707.58
资产减值损失（损失以“-”号填列）||1,308,588.53|-36,066,864.37
资产处置收益（损失以“－”号填列）||571,815.82|-142.22
三、营业利润（亏损以“－”号填列）||2,104,712,749.63|1,532,395,523.25
加：营业外收入||3,006,109.44|8,911,377.41
减：营业外支出||32,436,046.47|44,249,233.13
四、利润总额（亏损总额以“－”号填列）||2,075,282,812.60|1,497,057,667.53
减：所得税费用||267,190,339.26|194,164,187.20
五、净利润（净亏损以“－”号填列）||1,808,092,473.34|1,302,893,480.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,808,092,473.34|1,302,893,480.33
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,808,194,273.44|1,303,726,787.32
2.少数股东损益（净亏损以“-”号填列）||-101,800.10|-833,306.99
六、其他综合收益的税后净额||3,132,557.04|24.37
（一）归属母公司所有者的其他综合收益的税后净额||3,132,557.04|24.37
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值|||
page|124
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||3,132,557.04|24.37
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||3,132,557.04|24.37
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,811,225,030.38|1,302,893,504.70
（一）归属于母公司所有者的综合收益总额||1,811,326,830.48|1,303,726,811.69
（二）归属于少数股东的综合收益总额||-101,800.10|-833,306.99
八、每股收益：|||
（一）基本每股收益(元/股)||1.29|0.91
（二）稀释每股收益(元/股)||1.29|0.91
