page|80
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||16,179,222,254.25|16,971,283,294.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||1,613,051.08
收到其他与经营活动有关的现金||1,001,646,788.05|1,036,118,073.56
经营活动现金流入小计||17,180,869,042.30|18,009,014,419.39
购买商品、接受劳务支付的现金||14,451,806,657.22|15,220,093,280.71
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,762,508,259.78|1,579,072,341.63
支付的各项税费||120,415,535.31|50,935,857.60
支付其他与经营活动有关的现金||579,952,619.13|689,371,775.17
经营活动现金流出小计||16,914,683,071.44|17,539,473,255.11
经营活动产生的现金流量净额||266,185,970.86|469,541,164.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||300,545,418.01|732,721,322.38
取得投资收益收到的现金||192,706,179.96|28,655,971.41
处置固定资产、无形资产和其他长期资产收回的现金净额||606,501.38|1,181,380.53
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||115,676.77
投资活动现金流入小计||493,858,099.35|762,674,351.09
购建固定资产、无形资产和其他长期资产支付的现金||619,168,752.23|788,263,347.03
投资支付的现金||50,739,491.23|1,251,166,753.95
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||11,536,539.21
支付其他与投资活动有关的现金|||
投资活动现金流出小计||669,908,243.46|2,050,966,640.19
投资活动产生的现金流量净额||-176,050,144.11|-1,288,292,289.10
page|81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||20,050,000.00|14,685,000.00
其中：子公司吸收少数股东投资收到的现金||20,050,000.00|14,685,000.00
取得借款收到的现金||2,818,290,357.01|5,022,838,197.03
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,838,340,357.01|5,037,523,197.03
偿还债务支付的现金||2,988,485,853.52|4,278,588,916.55
分配股利、利润或偿付利息支付的现金||162,993,086.57|228,572,936.62
其中：子公司支付给少数股东的股利、利润|||3,464,447.00
支付其他与筹资活动有关的现金||219,963,035.29|49,883,339.15
筹资活动现金流出小计||3,371,441,975.38|4,557,045,192.32
筹资活动产生的现金流量净额||-533,101,618.37|480,478,004.71
四、汇率变动对现金及现金等价物的影响||27,524,335.85|-10,288,502.17
五、现金及现金等价物净增加额||-415,441,455.77|-348,561,622.28
加：期初现金及现金等价物余额||3,384,043,607.83|3,732,605,230.11
六、期末现金及现金等价物余额||2,968,602,152.06|3,384,043,607.83
