page|124
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,246,510,795.69|1,389,746,674.33
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
page|125
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|1,241,337.80|1,228,453.37
收到其他与经营活动有关的现金|69,943,474.99|103,804,619.44
经营活动现金流入小计|1,317,695,608.48|1,494,779,747.14
购买商品、接受劳务支付的现金|743,548,833.05|705,769,311.87
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|181,189,017.08|177,276,238.84
支付的各项税费|22,649,244.95|37,526,945.17
支付其他与经营活动有关的现金|345,618,552.94|211,021,116.59
经营活动现金流出小计|1,293,005,648.02|1,131,593,612.47
经营活动产生的现金流量净额|24,689,960.46|363,186,134.67
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|991,594.53|2,590,624.76
处置固定资产、无形资产和其他长期资产收回的现金净额||235,800.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|31,000,000.00|3,020,931.74
投资活动现金流入小计|31,991,594.53|5,847,356.50
购建固定资产、无形资产和其他长期资产支付的现金|325,543,257.90|496,283,904.13
投资支付的现金||20,000,000.00
page|126
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|20,421,562.48|
支付其他与投资活动有关的现金|12,000,000.00|31,000,000.00
投资活动现金流出小计|357,964,820.38|547,283,904.13
投资活动产生的现金流量净额|-325,973,225.85|-541,436,547.63
三、筹资活动产生的现金流量：||
吸收投资收到的现金|10,055,100.00|78,501,000.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,117,609,040.00|1,348,269,790.22
收到其他与筹资活动有关的现金|27,091,945.62|39,594,600.00
筹资活动现金流入小计|1,154,756,085.62|1,466,365,390.22
偿还债务支付的现金|840,567,827.52|1,067,330,714.07
分配股利、利润或偿付利息支付的现金|108,139,420.05|74,181,124.91
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|100,730,525.22|106,475,048.37
筹资活动现金流出小计|1,049,437,772.79|1,247,986,887.35
筹资活动产生的现金流量净额|105,318,312.83|218,378,502.87
四、汇率变动对现金及现金等价物的影响|-2,699,005.89|944,408.08
五、现金及现金等价物净增加额|-198,663,958.45|41,072,497.99
加：期初现金及现金等价物余额|317,049,265.41|275,976,767.42
六、期末现金及现金等价物余额|118,385,306.96|317,049,265.41
