page|50
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||113,412,523.79|141,648,571.10
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,471,247.88|5,471,994.38
收到其他与经营活动有关的现金|七、78|6,396,896.53|10,546,666.42
经营活动现金流入小计||121,280,668.20|157,667,231.90
购买商品、接受劳务支付的现金||71,654,993.58|76,356,273.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||26,733,720.46|28,762,980.97
page|51
支付的各项税费||8,328,820.05|9,540,982.09
支付其他与经营活动有关的现金|七、78|10,210,213.71|14,116,946.26
经营活动现金流出小计||116,927,747.80|128,777,183.12
经营活动产生的现金流量净额||4,352,920.40|28,890,048.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||384,000,000.00|540,000,000.00
取得投资收益收到的现金||12,557,145.21|9,858,837.51
处置固定资产、无形资产和其他长期资产收回的现金净额||42,966.00|154,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||396,600,111.21|550,013,337.51
购建固定资产、无形资产和其他长期资产支付的现金||16,654,166.91|16,530,418.84
投资支付的现金||284,000,000.00|450,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||300,654,166.91|466,530,418.84
投资活动产生的现金流量净额||95,945,944.30|83,482,918.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金||414,545.50|4,145,454.50
分配股利、利润或偿付利息支付的现金||9,451.64|718,324.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||423,997.14|4,863,778.86
筹资活动产生的现金流量净额||-423,997.14|-4,863,778.86
四、汇率变动对现金及现金等价物的影响||-10,061.15|
五、现金及现金等价物净增加额||99,864,806.41|107,509,188.59
加：期初现金及现金等价物余额||263,631,364.78|156,122,176.19
六、期末现金及现金等价物余额||363,496,171.19|263,631,364.78
