page|61
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,668,795,156.13  1,485,835,389.77
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|62
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|注释 48|27,803,087.14|18,754,245.70
经营活动现金流入小计|||1,696,598,243.27  1,504,589,635.47
购买商品、接受劳务支付的现金|||1,583,766,965.93  1,269,629,598.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||127,897,578.19|112,799,764.76
支付的各项税费||21,447,128.40|22,964,927.58
支付其他与经营活动有关的现金|注释 48|50,423,229.54|40,151,830.15
经营活动现金流出小计|||1,783,534,902.06  1,445,546,120.54
经营活动产生的现金流量净额||-86,936,658.79|59,043,514.93
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,157,320.19|2,189,215.88
处置固定资产、无形资产和其他长期资产收回的现金净额||51,264.75|38,420.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|注释 48|1,133,740,000.00|758,200,000.00
投资活动现金流入小计||1,136,948,584.94|760,427,635.88
购建固定资产、无形资产和其他长期资产支付的现金||95,018,738.38|29,186,433.31
page|63
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|注释 48|979,610,000.00|866,450,000.00
投资活动现金流出小计||1,074,628,738.38|895,636,433.31
投资活动产生的现金流量净额||62,319,846.56|-135,208,797.43
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||237,197,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||604,000,000.00|581,515,945.00
收到其他与筹资活动有关的现金|||50,000,000.00
筹资活动现金流入小计|注释 48|604,000,000.00|868,712,945.00
偿还债务支付的现金||424,515,945.00|672,950,000.00
分配股利、利润或偿付利息支付的现金||33,406,534.83|21,021,517.28
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||31,518,835.10|54,764,458.13
筹资活动现金流出小计|注释 48|489,441,314.93|748,735,975.41
筹资活动产生的现金流量净额||114,558,685.07|119,976,969.59
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||89,941,872.84|43,811,687.09
加：期初现金及现金等价物余额||94,247,295.95|50,435,608.86
六、期末现金及现金等价物余额||184,189,168.79|94,247,295.95
