page|89
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,969,340,972.94|2,855,106,698.35
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|20,498.30|18,774,842.83
收到其他与经营活动有关的现金|88,946,519.33|48,362,346.76
经营活动现金流入小计|3,058,307,990.57|2,922,243,887.94
购买商品、接受劳务支付的现金|1,677,394,464.12|1,753,897,813.56
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现|461,128,438.10|378,317,006.64
page|90
金||
支付的各项税费|173,137,552.69|121,167,108.29
支付其他与经营活动有关的现金|255,234,784.09|356,365,612.36
经营活动现金流出小计|2,566,895,239.00|2,609,747,540.85
经营活动产生的现金流量净额|491,412,751.57|312,496,347.09
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|2,487,038.58|3,230,637.64
处置固定资产、无形资产和其他长期资产收回的现金净额|1,169,899.28|132,000.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,113,000,000.00|1,135,960,000.00
投资活动现金流入小计|1,116,656,937.86|1,139,322,637.64
购建固定资产、无形资产和其他长期资产支付的现金|261,174,495.51|291,956,123.52
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|1,333,010,000.00|1,135,960,000.00
投资活动现金流出小计|1,594,184,495.51|1,427,916,123.52
投资活动产生的现金流量净额|-477,527,557.65|-288,593,485.88
三、筹资活动产生的现金流量：||
吸收投资收到的现金|25,091,320.30|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|824,952,325.71|727,389,095.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|850,043,646.01|727,389,095.00
偿还债务支付的现金|729,399,095.00|757,391,452.70
分配股利、利润或偿付利息支付的现金|53,204,633.64|64,805,246.44
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|90,235,776.54|
page|91
筹资活动现金流出小计|872,839,505.18|822,196,699.14
筹资活动产生的现金流量净额|-22,795,859.17|-94,807,604.14
四、汇率变动对现金及现金等价物的影响|-965,753.69|-918,477.67
五、现金及现金等价物净增加额|-9,876,418.94|-71,823,220.60
加：期初现金及现金等价物余额|149,425,893.88|221,249,114.48
六、期末现金及现金等价物余额|139,549,474.94|149,425,893.88
