page|70
项目|附注|2021 年度|2020 年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||17,756,512,273.66|15,475,502,884.84
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||52,669,169.36|4,853,543.93
收到其他与经营活动有关的现金|七、78|151,715,468.87|103,151,684.34
经营活动现金流入小计||17,960,896,911.89|15,583,508,113.11
购买商品、接受劳务支付的现金||13,901,355,060.72|12,911,439,657.89
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|71
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||993,967,512.50|666,386,325.08
支付的各项税费||427,444,370.30|439,740,523.39
支付其他与经营活动有关的现金|七、78|543,942,594.40|411,361,761.98
经营活动现金流出小计||15,866,709,537.92|14,428,928,268.34
经营活动产生的现金流量净额||2,094,187,373.97|1,154,579,844.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||119,800,000.00|2,989,200,000.00
取得投资收益收到的现金||141,528,971.25|108,378,734.93
处置固定资产、无形资产和其他长期资产收回的现金净额||17,849,229.40|30,428,864.95
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|16,002,100.00|
投资活动现金流入小计||295,180,300.65|3,128,007,599.88
购建固定资产、无形资产和其他长期资产支付的现金||659,592,055.18|363,509,274.15
投资支付的现金||1,659,730,000.04|3,225,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||100,000,000.00
投资活动现金流出小计||2,319,322,055.22|3,688,509,274.15
投资活动产生的现金流量净额||-2,024,141,754.57|-560,501,674.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,828,453,699.40|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78||466,996,028.88
筹资活动现金流入小计||1,828,453,699.40|466,996,028.88
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||13,230,000.00|4,302,051.07
其中：子公司支付给少数股东的股利、利润||13,230,000.00|4,302,051.07
支付其他与筹资活动有关的现金|七、78|17,292,740.74|92,181,583.08
筹资活动现金流出小计||30,522,740.74|96,483,634.15
筹资活动产生的现金流量净额||1,797,930,958.66|370,512,394.73
四、汇率变动对现金及现金等价物的影响||-534,069.84|-2,338,295.06
五、现金及现金等价物净增加额||1,867,442,508.22|962,252,270.17
加：期初现金及现金等价物余额||978,700,802.48|16,448,532.31
六、期末现金及现金等价物余额||2,846,143,310.70|978,700,802.48
