page|71
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||632,297,371.98|800,692,649.90
结算备付金|||
拆出资金|||
交易性金融资产||50,129,452.05|259,046,945.21
衍生金融资产|||
应收票据|||
应收账款||6,563,487.47|5,646,935.86
应收款项融资|||
预付款项||193,687,997.16|27,397,974.00
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,550,033.49|2,928,291.21
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||105,189,812.32|49,966,380.02
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||32,771,948.50|16,996,251.47
page|72
流动资产合计||1,024,190,102.97|1,162,675,427.67
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||129,662,693.47|138,183,902.37
在建工程||168,210,472.06|69,390,605.79
生产性生物资产|||
油气资产|||
使用权资产||546,818,525.25|
无形资产||329,481,332.07|349,161,055.79
开发支出|||
商誉|||
长期待摊费用||33,275,191.82|225,516,910.72
递延所得税资产||953,421.62|359,756.36
其他非流动资产||130,025,903.56|25,284,888.72
非流动资产合计||1,338,427,539.85|807,897,119.75
资产总计||2,362,617,642.82|1,970,572,547.42
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||15,900,000.00
应付账款||31,817,707.66|7,201,187.05
预收款项||15,739,936.00|
合同负债||249,648,802.49|229,537,569.93
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||8,440,797.28|5,612,062.45
应交税费||14,210,266.44|34,861,740.72
其他应付款||3,968,375.89|2,237,875.96
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||52,021,191.36|
其他流动负债||28,897,632.08|29,839,884.09
流动负债合计||404,744,709.20|325,190,320.20
page|73
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||288,108,007.94|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债||32,363.01|261,736.30
其他非流动负债|||
非流动负债合计||288,140,370.95|261,736.30
负债合计||692,885,080.15|325,452,056.50
所有者权益（或股东权益）：|||
实收资本（或股本）||173,394,000.00|133,380,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||843,541,973.33|883,555,973.33
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||76,250,445.59|73,452,932.65
一般风险准备|||
未分配利润||571,735,103.81|549,763,990.46
归属于母公司所有者权益（或股东权益）合计||1,664,921,522.73|1,640,152,896.44
少数股东权益||4,811,039.94|4,967,594.48
所有者权益（或股东权益）合计||1,669,732,562.67|1,645,120,490.92
负债和所有者权益（或股东权益）总计||2,362,617,642.82|1,970,572,547.42
