page|61
项目|附注|2021 年度|2020 年度
一、营业总收入||1,444,218,616.59|1,170,791,355.23
其中：营业收入||1,444,218,616.59|1,170,791,355.23
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,207,398,328.59|950,912,847.32
其中：营业成本||934,976,545.09|774,623,061.91
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||18,688,273.92|8,855,989.83
销售费用||24,488,098.95|22,474,128.58
管理费用||120,254,132.02|84,758,195.18
研发费用||80,459,676.39|56,326,102.20
财务费用||28,531,602.22|3,875,369.62
其中：利息费用||22,594,317.03|5,594,522.37
利息收入||1,967,764.63|2,648,207.58
加：其他收益||17,709,013.95|7,109,097.70
投资收益（损失以“－”号填列）||6,973,225.76|6,564,702.24
其中：对联营企业和合营企业的投资收益|||-2,817,610.16
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|62
项目|附注|2021 年度|2020 年度
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,643,568.06|-3,650,530.11
资产减值损失（损失以“-”号填列）||-6,624,553.32|-7,094,177.15
资产处置收益（损失以“－”号填列）||-1,521,196.21|-852,279.03
三、营业利润（亏损以“－”号填列）||250,713,210.12|221,955,321.56
加：营业外收入||226,231.11|503,190.33
减：营业外支出||399,823.33|1,978,340.05
四、利润总额（亏损总额以“－”号填列）||250,539,617.90|220,480,171.84
减：所得税费用||29,341,382.90|27,650,321.95
五、净利润（净亏损以“－”号填列）||221,198,235.00|192,829,849.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||221,198,235.00|192,829,849.89
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||199,590,032.78|176,790,738.18
2.少数股东损益（净亏损以“-”号填列）||21,608,202.22|16,039,111.71
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||221,198,235.00|192,829,849.89
（一）归属于母公司所有者的综合收益总额||199,590,032.78|176,790,738.18
（二）归属于少数股东的综合收益总额||21,608,202.22|16,039,111.71
八、每股收益：|||
（一）基本每股收益(元/股)||0.6751|0.6040
（二）稀释每股收益(元/股)||0.6590|0.5988
