page|106
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|六、1|5,376|5,329
衍生金融资产|六、2|3|
应收票据|六、3|25|63
应收账款|六、4|1,889|2,593
应收款项融资|六、5|1,844|1,009
预付款项|六、6|2,949|3,117
其他应收款|六、7|62|56
其中：应收利息|六、7||
应收股利|六、7||
存货|六、8|18,969|10,618
其他流动资产|六、9|1,306|231
流动资产合计||32,423|23,016
非流动资产：|||
长期股权投资|六、10|3,071|2,965
其他权益工具投资|六、11|496|476
其他非流动金融资产|六、12|43|34
固定资产|六、13|47,895|50,372
在建工程|六、14|4,644|1,814
使用权资产|六、15|689|822
无形资产|六、16|6,085|5,988
递延所得税资产|六、17|744|1,369
其他非流动资产|六、18|1,436|1,190
非流动资产合计||65,103|65,030
资产总计||97,526|88,046
page|107
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动负债：|||
短期借款|六、19|650|8,505
衍生金融负债|六、20|116|43
应付票据|六、21|8,086|2,620
应付账款|六、22|9,907|7,939
合同负债|六、23|8,631|5,611
应付职工薪酬|六、24|214|228
应交税费|六、25|189|387
其他应付款|六、26|2,156|1,960
其中：应付利息|六、26|2|15
应付股利|六、26||
一年内到期的非流动负债|六、27|601|409
流动负债合计||30,550|27,702
非流动负债：|||
长期借款|六、28|3,650|3,478
应付债券|六、29|1,463|1,476
租赁负债|六、30|346|665
长期应付款|六、31|480|
长期应付职工薪酬|六、32|106|125
递延收益|六、33|543|595
递延所得税负债|六、17|157|112
其他非流动负债|六、34|39|35
非流动负债合计||6,784|6,486
负债合计||37,334|34,188
股东权益：|||
股本|六、35|9,405|9,405
资本公积|六、36|33,604|33,485
减：库存股|六、37|100|166
其他综合收益|六、38|44|(80)
专项储备|六、39|82|74
盈余公积|六、40|4,452|3,849
未分配利润|六、41|12,179|6,798
归属于母公司股东权益合计||59,666|53,365
少数股东权益||526|493
股东权益合计||60,192|53,858
负债和股东权益总计||97,526|88,046
page|108
项目|附注|本年数|上年数
一、营业总收入||136,674|100,903
其中:营业收入|六、42|136,674|100,903
二、营业总成本||127,650|98,325
其中：营业成本|六、42|123,434|94,313
税金及附加|六、43|1,031|993
销售费用|六、44|596|496
管理费用|六、45|1,459|1,329
研发费用|六、46|640|417
财务费用|六、47|490|777
其中：利息费用|六、47|576|899
利息收入|六、47|79|66
加：其他收益|六、48|38|65
投资收益（损失以“-”号填列）|六、49|331|212
其中：对联营企业和合营企业的投资收益|六、49|318|191
公允价值变动收益（损失以“-”号填列）|六、50|(65)|(18)
资产减值损失（损失以“-”号填列）|六、51|(306)|(39)
信用减值损失（损失以“-”号填列）|六、52|(89)|(324)
资产处置收益（损失以“-”号填列）|六、53|52|8
三、营业利润（亏损以“-”号填列）||8,985|2,482
加：营业外收入|六、54|58|33
减：营业外支出|六、55|123|112
四、利润总额（亏损总额以“-”号填列）||8,920|2,403
减：所得税费用|六、56|1,961|407
五、净利润（净亏损以“-”号填列）||6,959|1,996
（一）按经营持续性分类|||
1.持续经营净利润||6,959|1,996
2.终止经营净利润|||
（二）按所有权归属分类|||
1.归属于母公司所有者的净利润||6,925|1,978
2.少数股东损益||34|18
六、其他综合收益的税后净额|六、57|(27)|(10)
归属母公司所有者的其他综合收益的税后净额|六、57|(27)|(10)
（一）不能重分类进损益的其他综合收益|六、57|(26)|(9)
1.其他权益工具投资公允价值变动|六、57|(26)|(9)
（二）将重分类进损益的其他综合收益|六、57|(1)|(1)
1.权益法下可转损益的其他综合收益|六、57|(1)|(1)
归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||6,932|1,986
归属于母公司股东的综合收益总额||6,898|1,968
归属于少数股东的综合收益总额||34|18
八、每股收益：|||
（一）基本每股收益（人民币元/股）|十九、2|0.736|0.210
（二）稀释每股收益（人民币元/股）|十九、2|0.720|0.198
page|109
项目|附注|本年数|上年数
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||143,237|103,671
收到的税费返还||19|27
收到其他与经营活动有关的现金|六、58|400|162
经营活动现金流入小计||143,656|103,860
购买商品、接受劳务支付的现金||116,401|82,277
支付给职工以及为职工支付的现金||5,095|4,411
支付的各项税费||4,763|2,732
支付其他与经营活动有关的现金|六、58|4,551|4,524
经营活动现金流出小计||130,810|93,944
经营活动产生的现金流量净额|六、59|12,846|9,916
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||185|165
处置固定资产、无形资产和其他长期资产收回的现金净额||81|22
收到其他与投资活动有关的现金|六、58|235|113
投资活动现金流入小计||501|300
购建固定资产、无形资产和其他长期资产支付的现金||4,518|3,778
投资支付的现金||15|14
支付其他与投资活动有关的现金|六、58|139|60
投资活动现金流出小计||4,672|3,852
投资活动产生的现金流量净额||(4,171)|(3,552)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||5
其中：子公司吸收少数股东投资收到的现金|||
取得借款所收到的现金||4,929|12,605
收到其他与筹资活动有关的现金|六、58|98|1
筹资活动现金流入小计||5,027|12,611
偿还债务所支付的现金||12,442|16,803
分配股利、利润或偿付利息所支付的现金||1,139|1,262
其中：子公司支付给少数股东的股利、利润||2|9
支付其他与筹资活动有关的现金|六、58|74|252
筹资活动现金流出小计||13,655|18,317
筹资活动产生的现金流量净额||(8,628)|(5,706)
四、汇率变动对现金及现金等价物的影|||
响 五、现金及现金等价物净增加额|六、59|47|658
加：年初现金及现金等价物余额|六、59|5,329|4,671
六、年末现金及现金等价物余额|六、59|5,376|5,329
